case;event;time
1582;Accepted-In Progress;03.05.2012-16:37:36
1582;Accepted-Wait - User;03.05.2012-16:37:39
1582;Completed-Resolved;07.05.2012-06:29:55
1582;Completed-Closed;07.05.2012-06:29:57
1583;Accepted-In Progress;26.04.2012-10:02:26
1583;Accepted-In Progress;26.04.2012-10:04:13
1583;Accepted-Wait - User;26.04.2012-10:07:38
1583;Accepted-In Progress;09.05.2012-02:09:31
1583;Completed-In Call;09.05.2012-02:10:09
1584;Accepted-In Progress;26.04.2012-10:48:36
1584;Accepted-In Progress;26.04.2012-10:49:10
1584;Queued-Awaiting Assignment;26.04.2012-10:55:39
1584;Accepted-In Progress;26.04.2012-11:38:56
1584;Accepted-Assigned;26.04.2012-11:39:46
1584;Accepted-In Progress;26.04.2012-11:56:58
1584;Accepted-Wait - User;26.04.2012-11:57:08
1584;Completed-Resolved;03.05.2012-11:10:12
1584;Completed-Closed;10.05.2012-23:23:06
1585;Accepted-In Progress;26.04.2012-10:57:03
1585;Accepted-In Progress;26.04.2012-10:58:35
1585;Accepted-Wait - User;26.04.2012-11:30:40
1585;Accepted-In Progress;26.04.2012-13:51:33
1585;Accepted-In Progress;26.04.2012-13:57:59
1585;Accepted-In Progress;26.04.2012-14:02:55
1585;Queued-Awaiting Assignment;26.04.2012-14:03:31
1585;Accepted-In Progress;28.04.2012-01:57:58
1585;Queued-Awaiting Assignment;28.04.2012-01:58:04
1585;Accepted-In Progress;08.05.2012-09:24:47
1585;Accepted-Assigned;08.05.2012-09:25:00
1585;Accepted-In Progress;08.05.2012-10:09:18
1585;Accepted-Wait - User;08.05.2012-10:18:12
1585;Queued-Awaiting Assignment;08.05.2012-12:14:12
1585;Accepted-In Progress;09.05.2012-07:18:03
1585;Accepted-Assigned;09.05.2012-07:18:07
1585;Accepted-In Progress;09.05.2012-08:14:27
1585;Completed-Resolved;09.05.2012-08:25:01
1585;Completed-Closed;09.05.2012-23:17:33
1586;Accepted-In Progress;26.04.2012-10:24:21
1586;Accepted-In Progress;26.04.2012-10:25:06
1586;Queued-Awaiting Assignment;26.04.2012-10:32:45
1586;Accepted-In Progress;26.04.2012-10:35:46
1586;Queued-Awaiting Assignment;26.04.2012-10:41:16
1586;Accepted-In Progress;04.05.2012-09:14:34
1586;Queued-Awaiting Assignment;04.05.2012-09:36:58
1586;Accepted-In Progress;04.05.2012-09:38:11
1586;Queued-Awaiting Assignment;04.05.2012-09:38:40
1586;Accepted-In Progress;04.05.2012-09:39:56
1586;Accepted-Assigned;04.05.2012-09:40:02
1586;Accepted-In Progress;04.05.2012-12:04:46
1586;Completed-Resolved;04.05.2012-12:06:06
1586;Completed-Closed;04.05.2012-23:14:00
1587;Accepted-In Progress;26.04.2012-10:44:10
1587;Accepted-In Progress;26.04.2012-10:45:07
1587;Accepted-Wait - Customer;26.04.2012-10:48:37
1587;Accepted-In Progress;26.04.2012-11:03:59
1587;Completed-In Call;26.04.2012-11:04:09
1587;Accepted-In Progress;26.04.2012-11:04:15
1587;Accepted-Wait - Customer;26.04.2012-11:04:24
1587;Accepted-In Progress;07.05.2012-03:57:03
1587;Completed-Resolved;07.05.2012-03:59:01
1587;Completed-Closed;07.05.2012-03:59:07
1588;Accepted-In Progress;26.04.2012-10:30:53
1588;Accepted-In Progress;26.04.2012-10:31:34
1588;Accepted-Wait - User;26.04.2012-10:33:57
1588;Accepted-In Progress;27.04.2012-03:07:25
1588;Accepted-Wait;27.04.2012-03:08:16
1588;Accepted-Wait - User;27.04.2012-09:14:54
1588;Accepted-In Progress;07.05.2012-01:06:54
1588;Completed-In Call;07.05.2012-01:08:03
1589;Accepted-In Progress;26.04.2012-11:16:10
1589;Accepted-In Progress;26.04.2012-11:18:01
1589;Completed-Resolved;26.04.2012-11:30:43
1589;Accepted-In Progress;26.04.2012-14:53:30
1589;Queued-Awaiting Assignment;26.04.2012-15:11:33
1589;Accepted-In Progress;26.04.2012-15:24:22
1589;Accepted-Assigned;27.04.2012-07:38:02
1589;Accepted-In Progress;27.04.2012-08:20:19
1589;Accepted-Wait - User;27.04.2012-08:22:32
1589;Completed-Resolved;04.05.2012-08:39:07
1589;Completed-Closed;11.05.2012-23:19:01
1590;Accepted-In Progress;26.04.2012-11:41:15
1590;Accepted-In Progress;26.04.2012-11:41:44
1590;Queued-Awaiting Assignment;26.04.2012-11:47:45
1590;Accepted-In Progress;26.04.2012-12:01:37
1590;Accepted-Assigned;26.04.2012-12:01:47
1590;Accepted-In Progress;26.04.2012-17:26:09
1590;Accepted-Wait - User;26.04.2012-17:26:12
1590;Accepted-In Progress;07.05.2012-15:17:00
1590;Accepted-Wait - User;07.05.2012-15:22:19
1590;Completed-Resolved;08.05.2012-10:35:51
1590;Completed-Closed;15.05.2012-23:20:53
1591;Accepted-In Progress;26.04.2012-10:58:21
1591;Accepted-In Progress;26.04.2012-10:58:39
1591;Queued-Awaiting Assignment;26.04.2012-11:00:26
1591;Accepted-In Progress;30.04.2012-10:01:15
1591;Accepted-Wait - User;30.04.2012-10:01:21
1591;Completed-Resolved;02.05.2012-08:52:40
1591;Completed-Closed;02.05.2012-23:10:32
1592;Accepted-In Progress;26.04.2012-11:47:04
1592;Accepted-In Progress;26.04.2012-12:03:17
1592;Accepted-In Progress;26.04.2012-12:18:08
1592;Queued-Awaiting Assignment;26.04.2012-12:18:16
1592;Accepted-In Progress;26.04.2012-15:45:42
1592;Queued-Awaiting Assignment;26.04.2012-15:46:48
1592;Accepted-In Progress;26.04.2012-15:47:04
1592;Queued-Awaiting Assignment;26.04.2012-15:47:18
1592;Accepted-In Progress;03.05.2012-15:27:41
1592;Completed-Resolved;03.05.2012-15:27:57
1592;Completed-Closed;10.05.2012-23:23:05
1593;Accepted-In Progress;26.04.2012-10:43:11
1593;Accepted-In Progress;26.04.2012-10:44:42
1593;Queued-Awaiting Assignment;26.04.2012-10:48:19
1593;Accepted-In Progress;30.04.2012-05:56:37
1593;Queued-Awaiting Assignment;30.04.2012-05:56:48
1593;Accepted-In Progress;30.04.2012-14:26:20
1593;Queued-Awaiting Assignment;30.04.2012-14:29:22
1593;Accepted-In Progress;30.04.2012-15:08:23
1593;Queued-Awaiting Assignment;30.04.2012-15:11:14
1593;Accepted-In Progress;02.05.2012-07:29:12
1593;Queued-Awaiting Assignment;02.05.2012-07:29:49
1593;Accepted-In Progress;02.05.2012-09:01:52
1593;Completed-Resolved;02.05.2012-10:22:57
1593;Completed-Closed;09.05.2012-23:17:34
1594;Accepted-In Progress;26.04.2012-11:23:20
1594;Accepted-In Progress;26.04.2012-11:29:06
1594;Completed-In Call;26.04.2012-11:31:08
1594;Completed-In Call;27.04.2012-05:57:55
1594;Accepted-In Progress;27.04.2012-05:57:56
1594;Accepted-Wait - User;27.04.2012-06:00:31
1594;Accepted-In Progress;30.04.2012-04:45:44
1594;Queued-Awaiting Assignment;30.04.2012-04:46:40
1594;Accepted-In Progress;30.04.2012-04:54:40
1594;Accepted-Wait;30.04.2012-05:36:23
1594;Accepted-In Progress;30.04.2012-06:04:20
1594;Accepted-Wait;30.04.2012-06:12:02
1594;Accepted-In Progress;30.04.2012-08:59:59
1594;Queued-Awaiting Assignment;30.04.2012-09:09:46
1594;Accepted-In Progress;30.04.2012-09:17:52
1594;Accepted-Assigned;30.04.2012-09:21:55
1594;Accepted-In Progress;30.04.2012-09:29:08
1594;Queued-Awaiting Assignment;30.04.2012-11:04:17
1594;Accepted-In Progress;30.04.2012-11:15:25
1594;Accepted-Assigned;30.04.2012-11:22:53
1594;Accepted-In Progress;30.04.2012-11:23:59
1594;Queued-Awaiting Assignment;30.04.2012-11:24:11
1594;Accepted-In Progress;30.04.2012-11:59:06
1594;Accepted-Wait - User;30.04.2012-11:59:11
1594;Accepted-Assigned;30.04.2012-12:00:00
1594;Accepted-In Progress;02.05.2012-08:29:36
1594;Queued-Awaiting Assignment;02.05.2012-08:33:02
1594;Accepted-In Progress;03.05.2012-10:54:58
1594;Accepted-Assigned;03.05.2012-10:55:02
1594;Accepted-In Progress;03.05.2012-13:11:36
1594;Accepted-Wait;03.05.2012-13:13:57
1594;Queued-Awaiting Assignment;03.05.2012-13:14:18
1594;Accepted-In Progress;03.05.2012-13:27:29
1594;Accepted-Wait - User;03.05.2012-13:39:40
1594;Accepted-Wait - Implementation;03.05.2012-14:04:49
1594;Accepted-In Progress;07.05.2012-09:45:09
1594;Accepted-Wait - User;07.05.2012-09:48:46
1594;Accepted-Wait - User;07.05.2012-10:00:33
1594;Queued-Awaiting Assignment;07.05.2012-10:01:11
1594;Accepted-In Progress;08.05.2012-08:04:01
1594;Completed-Resolved;08.05.2012-08:08:43
1594;Completed-Closed;15.05.2012-23:20:54
1595;Accepted-In Progress;26.04.2012-11:38:44
1595;Accepted-In Progress;26.04.2012-11:39:02
1595;Queued-Awaiting Assignment;26.04.2012-11:42:39
1595;Accepted-In Progress;26.04.2012-11:44:57
1595;Queued-Awaiting Assignment;26.04.2012-11:50:42
1595;Accepted-In Progress;27.04.2012-13:45:59
1595;Queued-Awaiting Assignment;27.04.2012-13:52:43
1595;Accepted-In Progress;27.04.2012-14:15:12
1595;Queued-Awaiting Assignment;27.04.2012-14:18:55
1595;Accepted-In Progress;27.04.2012-14:34:55
1595;Completed-Resolved;27.04.2012-14:41:03
1595;Accepted-In Progress;27.04.2012-15:03:25
1595;Queued-Awaiting Assignment;27.04.2012-15:06:07
1595;Accepted-In Progress;27.04.2012-15:08:03
1595;Queued-Awaiting Assignment;27.04.2012-15:12:05
1595;Accepted-In Progress;02.05.2012-08:27:19
1595;Queued-Awaiting Assignment;02.05.2012-08:41:19
1595;Accepted-In Progress;02.05.2012-08:59:15
1595;Queued-Awaiting Assignment;02.05.2012-09:12:28
1595;Accepted-In Progress;02.05.2012-09:26:28
1595;Queued-Awaiting Assignment;02.05.2012-11:09:49
1595;Accepted-In Progress;02.05.2012-11:25:37
1595;Completed-Resolved;02.05.2012-11:30:22
1595;Completed-Closed;02.05.2012-23:10:29
1596;Accepted-In Progress;26.04.2012-11:12:50
1596;Accepted-In Progress;26.04.2012-11:15:17
1596;Queued-Awaiting Assignment;26.04.2012-11:17:29
1596;Accepted-In Progress;26.04.2012-11:17:52
1596;Queued-Awaiting Assignment;26.04.2012-11:18:27
1596;Accepted-In Progress;26.04.2012-12:39:04
1596;Queued-Awaiting Assignment;26.04.2012-12:39:32
1596;Accepted-In Progress;26.04.2012-12:56:06
1596;Accepted-Wait;26.04.2012-12:56:15
1596;Accepted-In Progress;26.04.2012-13:16:45
1596;Accepted-Wait;26.04.2012-13:18:13
1596;Accepted-Wait - User;27.04.2012-07:03:02
1596;Accepted-Wait;27.04.2012-07:26:42
1596;Accepted-In Progress;02.05.2012-06:24:44
1596;Completed-Resolved;02.05.2012-08:36:34
1596;Completed-Closed;09.05.2012-23:17:32
1597;Accepted-In Progress;26.04.2012-12:18:03
1597;Accepted-In Progress;26.04.2012-12:26:11
1597;Queued-Awaiting Assignment;26.04.2012-12:26:48
1597;Accepted-In Progress;02.05.2012-12:05:49
1597;Queued-Awaiting Assignment;02.05.2012-12:14:36
1597;Accepted-In Progress;02.05.2012-12:22:07
1597;Completed-Resolved;02.05.2012-12:23:42
1597;Completed-Closed;09.05.2012-23:17:30
1598;Accepted-In Progress;26.04.2012-11:19:31
1598;Accepted-In Progress;26.04.2012-11:19:49
1598;Queued-Awaiting Assignment;26.04.2012-11:20:54
1598;Accepted-In Progress;26.04.2012-11:55:34
1598;Queued-Awaiting Assignment;26.04.2012-11:57:29
1598;Accepted-In Progress;27.04.2012-08:05:25
1598;Queued-Awaiting Assignment;02.05.2012-06:21:59
1598;Accepted-In Progress;02.05.2012-07:46:54
1598;Queued-Awaiting Assignment;02.05.2012-07:48:17
1598;Accepted-In Progress;02.05.2012-07:54:10
1598;Queued-Awaiting Assignment;02.05.2012-07:56:46
1598;Queued-Awaiting Assignment;02.05.2012-07:56:47
1598;Accepted-In Progress;02.05.2012-09:13:12
1598;Accepted-Assigned;02.05.2012-09:13:18
1598;Accepted-In Progress;03.05.2012-14:26:00
1598;Completed-Resolved;04.05.2012-12:04:31
1598;Completed-Closed;11.05.2012-23:19:01
1599;Accepted-In Progress;26.04.2012-11:20:04
1599;Accepted-In Progress;26.04.2012-11:48:40
1599;Queued-Awaiting Assignment;26.04.2012-11:50:31
1599;Queued-Awaiting Assignment;26.04.2012-11:50:32
1599;Accepted-In Progress;26.04.2012-12:01:31
1599;Queued-Awaiting Assignment;26.04.2012-12:03:34
1599;Accepted-In Progress;26.04.2012-12:19:09
1599;Accepted-Wait - User;26.04.2012-12:19:38
1599;Queued-Awaiting Assignment;26.04.2012-12:57:05
1599;Accepted-In Progress;26.04.2012-13:08:47
1599;Queued-Awaiting Assignment;26.04.2012-13:10:36
1599;Accepted-In Progress;02.05.2012-08:19:11
1599;Queued-Awaiting Assignment;02.05.2012-08:19:44
1599;Accepted-In Progress;02.05.2012-08:31:49
1599;Queued-Awaiting Assignment;02.05.2012-08:32:27
1599;Accepted-In Progress;02.05.2012-08:34:25
1599;Queued-Awaiting Assignment;02.05.2012-08:36:30
1599;Accepted-In Progress;02.05.2012-08:38:25
1599;Accepted-Wait - User;02.05.2012-08:39:45
1599;Queued-Awaiting Assignment;02.05.2012-08:46:21
1599;Accepted-In Progress;02.05.2012-08:46:29
1599;Accepted-In Progress;02.05.2012-08:46:41
1599;Queued-Awaiting Assignment;02.05.2012-08:46:56
1599;Accepted-In Progress;02.05.2012-09:51:33
1599;Queued-Awaiting Assignment;02.05.2012-09:54:15
1599;Accepted-In Progress;03.05.2012-10:09:30
1599;Queued-Awaiting Assignment;03.05.2012-12:14:55
1599;Accepted-In Progress;03.05.2012-12:20:00
1599;Queued-Awaiting Assignment;03.05.2012-12:21:19
1599;Accepted-In Progress;03.05.2012-12:22:08
1599;Accepted-Wait - User;03.05.2012-12:22:21
1599;Completed-Resolved;03.05.2012-12:30:53
1599;Completed-Closed;03.05.2012-23:13:10
1600;Accepted-In Progress;26.04.2012-11:26:08
1600;Accepted-In Progress;26.04.2012-11:30:39
1600;Queued-Awaiting Assignment;26.04.2012-11:38:56
1600;Accepted-In Progress;26.04.2012-12:57:50
1600;Completed-Resolved;26.04.2012-12:58:38
1600;Accepted-In Progress;02.05.2012-08:29:16
1600;Queued-Awaiting Assignment;02.05.2012-08:31:01
1600;Accepted-In Progress;02.05.2012-08:44:23
1600;Queued-Awaiting Assignment;02.05.2012-10:07:35
1600;Queued-Awaiting Assignment;02.05.2012-10:07:36
1600;Accepted-In Progress;02.05.2012-12:24:43
1600;Accepted-Wait - User;02.05.2012-12:25:23
1600;Completed-Resolved;02.05.2012-14:48:03
1600;Completed-Closed;02.05.2012-23:10:30
1601;Accepted-In Progress;26.04.2012-11:58:51
1601;Accepted-In Progress;26.04.2012-12:01:31
1601;Queued-Awaiting Assignment;26.04.2012-12:04:40
1601;Queued-Awaiting Assignment;26.04.2012-12:04:41
1601;Accepted-In Progress;26.04.2012-12:06:45
1601;Accepted-Assigned;26.04.2012-12:06:50
1601;Accepted-In Progress;26.04.2012-13:04:07
1601;Accepted-In Progress;26.04.2012-13:04:21
1601;Queued-Awaiting Assignment;26.04.2012-13:05:05
1601;Accepted-In Progress;26.04.2012-13:16:21
1601;Accepted-Assigned;26.04.2012-13:17:06
1601;Accepted-In Progress;26.04.2012-13:26:30
1601;Queued-Awaiting Assignment;26.04.2012-14:00:42
1601;Accepted-In Progress;26.04.2012-14:05:19
1601;Accepted-Wait - Implementation;26.04.2012-14:18:07
1601;Accepted-Wait - Implementation;26.04.2012-15:04:54
1601;Accepted-In Progress;26.04.2012-15:23:28
1601;Accepted-Wait - Customer;26.04.2012-15:34:33
1601;Queued-Awaiting Assignment;26.04.2012-16:05:46
1601;Accepted-In Progress;26.04.2012-18:15:10
1601;Queued-Awaiting Assignment;26.04.2012-18:28:52
1601;Accepted-In Progress;27.04.2012-00:23:29
1601;Queued-Awaiting Assignment;27.04.2012-00:41:51
1601;Accepted-In Progress;27.04.2012-15:03:12
1601;Queued-Awaiting Assignment;27.04.2012-15:32:11
1601;Accepted-In Progress;27.04.2012-15:52:25
1601;Accepted-Assigned;27.04.2012-15:53:26
1601;Accepted-In Progress;09.05.2012-13:06:23
1601;Accepted-Wait - Implementation;09.05.2012-13:12:23
1601;Completed-Resolved;14.05.2012-15:15:03
1601;Completed-Closed;14.05.2012-23:22:01
1602;Accepted-In Progress;26.04.2012-11:33:59
1602;Accepted-In Progress;26.04.2012-11:34:07
1602;Queued-Awaiting Assignment;26.04.2012-11:37:36
1602;Accepted-In Progress;26.04.2012-11:41:40
1602;Queued-Awaiting Assignment;26.04.2012-11:42:40
1602;Accepted-In Progress;03.05.2012-13:51:34
1602;Queued-Awaiting Assignment;03.05.2012-13:52:59
1602;Accepted-In Progress;03.05.2012-13:53:29
1602;Queued-Awaiting Assignment;03.05.2012-13:54:43
1602;Accepted-In Progress;03.05.2012-14:24:17
1602;Completed-Resolved;03.05.2012-14:24:36
1602;Completed-Closed;03.05.2012-23:12:58
1603;Queued-Awaiting Assignment;26.04.2012-12:04:13
1603;Accepted-In Progress;26.04.2012-12:44:13
1603;Queued-Awaiting Assignment;26.04.2012-12:44:22
1603;Accepted-In Progress;28.04.2012-01:50:07
1603;Queued-Awaiting Assignment;28.04.2012-01:50:40
1603;Accepted-In Progress;03.05.2012-10:28:50
1603;Queued-Awaiting Assignment;03.05.2012-10:59:35
1603;Accepted-In Progress;03.05.2012-11:07:50
1603;Queued-Awaiting Assignment;03.05.2012-11:48:45
1603;Accepted-In Progress;03.05.2012-11:58:15
1603;Accepted-Wait - User;03.05.2012-11:58:30
1603;Queued-Awaiting Assignment;03.05.2012-12:29:29
1603;Accepted-In Progress;03.05.2012-12:36:19
1603;Accepted-Assigned;03.05.2012-12:48:36
1603;Accepted-In Progress;03.05.2012-14:45:26
1603;Queued-Awaiting Assignment;03.05.2012-14:54:28
1603;Accepted-In Progress;04.05.2012-07:08:18
1603;Accepted-Wait - User;04.05.2012-07:09:43
1603;Queued-Awaiting Assignment;04.05.2012-08:21:21
1603;Accepted-In Progress;04.05.2012-08:31:42
1603;Accepted-Wait - Implementation;04.05.2012-15:08:40
1603;Accepted-In Progress;07.05.2012-09:43:25
1603;Completed-Resolved;07.05.2012-09:47:03
1603;Completed-Closed;14.05.2012-23:22:00
1604;Queued-Awaiting Assignment;26.04.2012-12:46:00
1604;Accepted-In Progress;26.04.2012-13:04:49
1604;Accepted-Assigned;26.04.2012-13:05:06
1604;Accepted-In Progress;30.04.2012-10:41:44
1604;Accepted-In Progress;30.04.2012-10:42:40
1604;Accepted-Wait - User;30.04.2012-10:42:44
1604;Accepted-In Progress;02.05.2012-13:45:44
1604;Completed-Resolved;02.05.2012-13:45:55
1604;Completed-Closed;09.05.2012-23:17:29
1605;Queued-Awaiting Assignment;26.04.2012-13:13:29
1605;Accepted-In Progress;26.04.2012-13:24:37
1605;Queued-Awaiting Assignment;26.04.2012-13:24:58
1605;Accepted-In Progress;26.04.2012-13:45:04
1605;Accepted-Assigned;26.04.2012-13:45:51
1605;Accepted-In Progress;27.04.2012-07:51:49
1605;Completed-Resolved;14.05.2012-10:31:57
1605;Completed-Closed;21.05.2012-23:24:08
1606;Queued-Awaiting Assignment;26.04.2012-13:20:38
1606;Accepted-In Progress;26.04.2012-13:26:46
1606;Accepted-Assigned;26.04.2012-13:27:16
1606;Accepted-In Progress;26.04.2012-13:33:40
1606;Queued-Awaiting Assignment;26.04.2012-13:35:43
1606;Accepted-In Progress;26.04.2012-14:14:51
1606;Accepted-Wait - User;26.04.2012-14:22:20
1606;Queued-Awaiting Assignment;26.04.2012-14:29:59
1606;Accepted-In Progress;27.04.2012-11:41:35
1606;Queued-Awaiting Assignment;27.04.2012-11:41:45
1606;Accepted-In Progress;27.04.2012-13:01:43
1606;Accepted-Wait - Vendor;27.04.2012-13:02:09
1606;Accepted-In Progress;08.05.2012-09:43:55
1606;Completed-Resolved;08.05.2012-09:44:46
1606;Completed-Closed;08.05.2012-23:14:08
1607;Queued-Awaiting Assignment;26.04.2012-13:54:32
1607;Accepted-In Progress;26.04.2012-14:00:41
1607;Accepted-Assigned;26.04.2012-14:00:48
1607;Accepted-Assigned;26.04.2012-14:00:49
1607;Accepted-In Progress;30.04.2012-14:31:59
1607;Accepted-Wait;30.04.2012-14:43:59
1607;Accepted-In Progress;03.05.2012-11:49:41
1607;Completed-Resolved;03.05.2012-11:49:45
1607;Completed-Closed;10.05.2012-23:23:01
1608;Queued-Awaiting Assignment;26.04.2012-14:14:42
1608;Accepted-In Progress;26.04.2012-16:18:32
1608;Queued-Awaiting Assignment;26.04.2012-16:22:30
1608;Accepted-In Progress;27.04.2012-10:29:19
1608;Queued-Awaiting Assignment;27.04.2012-10:29:41
1608;Accepted-In Progress;27.04.2012-13:18:41
1608;Completed-Resolved;08.05.2012-14:49:34
1608;Completed-Closed;15.05.2012-23:20:50
1609;Queued-Awaiting Assignment;26.04.2012-14:15:31
1609;Accepted-In Progress;26.04.2012-14:18:22
1609;Queued-Awaiting Assignment;26.04.2012-14:18:33
1609;Accepted-In Progress;28.04.2012-01:42:54
1609;Queued-Awaiting Assignment;28.04.2012-01:42:57
1609;Accepted-In Progress;09.05.2012-07:20:46
1609;Accepted-Assigned;09.05.2012-07:20:52
1609;Accepted-In Progress;09.05.2012-07:38:42
1609;Accepted-In Progress;09.05.2012-07:38:57
1609;Accepted-Wait;09.05.2012-07:43:48
1609;Accepted-In Progress;10.05.2012-13:55:06
1609;Queued-Awaiting Assignment;10.05.2012-14:00:49
1609;Accepted-In Progress;10.05.2012-14:16:48
1609;Accepted-Assigned;10.05.2012-14:18:54
1609;Accepted-In Progress;10.05.2012-14:25:23
1609;Accepted-Wait;10.05.2012-14:25:55
1609;Accepted-Wait - User;11.05.2012-13:09:58
1609;Accepted-In Progress;14.05.2012-09:27:48
1609;Completed-Resolved;14.05.2012-09:28:03
1609;Completed-Closed;14.05.2012-23:21:58
1610;Queued-Awaiting Assignment;26.04.2012-14:40:51
1610;Accepted-In Progress;26.04.2012-16:06:37
1610;Queued-Awaiting Assignment;30.04.2012-14:37:29
1610;Accepted-In Progress;02.05.2012-05:25:24
1610;Queued-Awaiting Assignment;02.05.2012-05:27:13
1610;Accepted-In Progress;02.05.2012-07:45:18
1610;Accepted-Wait - Vendor;02.05.2012-07:47:01
1610;Accepted-In Progress;02.05.2012-12:49:32
1610;Completed-Resolved;14.05.2012-13:47:49
1610;Completed-Closed;21.05.2012-23:24:08
1611;Queued-Awaiting Assignment;26.04.2012-15:25:57
1611;Accepted-In Progress;26.04.2012-16:41:05
1611;Queued-Awaiting Assignment;26.04.2012-16:43:46
1611;Accepted-In Progress;27.04.2012-03:47:55
1611;Accepted-Wait - Implementation;27.04.2012-03:48:02
1611;Queued-Awaiting Assignment;27.04.2012-05:11:00
1611;Accepted-In Progress;28.04.2012-01:49:51
1611;Queued-Awaiting Assignment;28.04.2012-01:49:56
1611;Accepted-In Progress;07.05.2012-10:33:04
1611;Accepted-Assigned;07.05.2012-10:33:22
1611;Accepted-In Progress;07.05.2012-11:57:25
1611;Completed-Resolved;07.05.2012-11:58:19
1611;Completed-Closed;07.05.2012-11:58:21
1612;Queued-Awaiting Assignment;26.04.2012-15:46:55
1612;Accepted-In Progress;26.04.2012-16:32:58
1612;Queued-Awaiting Assignment;26.04.2012-16:33:18
1612;Accepted-In Progress;27.04.2012-06:47:03
1612;Accepted-Assigned;27.04.2012-06:47:15
