case_id;activity;time;Resource
2041;Closed;30.10.2010-08:40:21;Value 5
2042;Assign seriousness;10.01.2012-09:43:19;Value 1
2042;Take in charge ticket;10.01.2012-09:43:37;Value 1
2042;Resolve ticket;13.01.2012-11:26:01;Value 1
2042;Closed;17.02.2012-09:50:25;Value 5
2043;Assign seriousness;20.02.2012-16:56:42;Value 1
2043;Resolve ticket;20.02.2012-16:56:51;Value 1
2043;Closed;22.03.2012-17:00:20;Value 5
2044;Assign seriousness;26.10.2010-16:01:15;Value 7
2044;Take in charge ticket;27.10.2010-13:36:39;Value 16
2044;Resolve ticket;27.10.2010-13:46:55;Value 16
2044;Closed;10.12.2010-17:00:37;Value 5
2045;Assign seriousness;03.01.2012-11:08:05;Value 1
2045;Take in charge ticket;03.01.2012-11:08:19;Value 1
2045;Resolve ticket;05.01.2012-15:51:50;Value 1
2045;Closed;03.02.2012-11:10:40;Value 5
2046;Assign seriousness;24.04.2012-12:20:01;Value 2
2046;Take in charge ticket;24.04.2012-14:03:32;Value 2
2046;Resolve ticket;24.04.2012-14:05:35;Value 2
2046;Closed;25.05.2012-12:33:44;Value 5
2047;Assign seriousness;24.01.2011-09:59:18;Value 8
2047;Take in charge ticket;04.02.2011-08:57:07;Value 9
2047;Wait;07.02.2011-13:33:56;Value 9
2047;Take in charge ticket;23.02.2011-10:34:24;Value 9
2047;Resolve ticket;23.02.2011-14:03:40;Value 9
2047;Closed;10.03.2011-14:03:49;Value 5
2048;Assign seriousness;05.01.2012-11:17:06;Value 1
2048;Resolve ticket;05.01.2012-15:55:08;Value 1
2048;Closed;18.02.2012-11:21:09;Value 5
2049;Assign seriousness;10.05.2013-07:16:39;Value 14
2049;Take in charge ticket;10.05.2013-07:18:05;Value 2
2049;Wait;10.05.2013-08:30:35;Value 2
2049;Resolve ticket;10.06.2013-13:10:56;Value 2
2049;Closed;25.06.2013-13:11:10;Value 3
2050;Assign seriousness;23.07.2010-15:38:41;Value 19
2050;Wait;23.07.2010-15:50:14;Value 11
2050;Take in charge ticket;26.07.2010-08:10:49;Value 2
2050;Wait;26.07.2010-08:11:02;Value 2
2050;Take in charge ticket;26.07.2010-10:01:07;Value 16
2050;Resolve ticket;26.07.2010-10:01:34;Value 16
2050;Closed;25.08.2010-15:40:27;Value 5
2051;Assign seriousness;11.10.2011-15:18:25;Value 1
2051;Take in charge ticket;13.10.2011-08:20:59;Value 9
2051;Resolve ticket;13.10.2011-09:17:05;Value 9
2051;Closed;11.11.2011-16:20:47;Value 5
2052;Insert ticket;21.06.2010-09:29:12;Value 12
2052;Assign seriousness;21.06.2010-09:29:55;Value 12
2052;Take in charge ticket;22.06.2010-15:17:04;Value 16
2052;Wait;22.06.2010-15:17:45;Value 16
2052;Take in charge ticket;28.06.2010-13:01:40;Value 16
2052;Wait;28.06.2010-13:35:02;Value 16
2052;Take in charge ticket;14.07.2010-15:00:58;Value 16
2052;Resolve ticket;14.07.2010-15:05:26;Value 16
2052;Closed;29.07.2010-15:05:46;Value 5
2053;Assign seriousness;25.02.2011-10:22:00;Value 8
2053;Take in charge ticket;03.03.2011-10:18:10;Value 10
2053;Resolve ticket;07.03.2011-15:14:20;Value 13
2053;Take in charge ticket;15.03.2011-08:39:20;Value 8
2053;Resolve ticket;15.03.2011-11:21:09;Value 8
2053;Closed;14.04.2011-10:21:24;Value 5
2054;Insert ticket;20.09.2011-15:20:45;Value 1
2054;Assign seriousness;21.09.2011-10:00:24;Value 13
2054;Take in charge ticket;04.10.2011-13:36:18;Value 2
2054;Resolve ticket;04.10.2011-13:36:49;Value 2
2054;Closed;05.11.2011-16:30:38;Value 5
2055;Assign seriousness;07.07.2011-15:57:27;Value 9
2055;Take in charge ticket;20.07.2011-09:23:23;Value 2
2055;Resolve ticket;20.07.2011-09:23:43;Value 2
2055;Closed;24.08.2011-16:01:17;Value 5
2056;Assign seriousness;16.06.2010-10:01:50;Value 2
2056;Take in charge ticket;12.07.2010-10:35:10;Value 7
2056;Resolve ticket;12.07.2010-10:35:30;Value 7
2056;Closed;11.08.2010-10:35:56;Value 5
2057;Assign seriousness;30.06.2010-08:47:23;Value 2
2057;Take in charge ticket;21.07.2010-12:40:17;Value 2
2057;Resolve ticket;21.07.2010-12:47:24;Value 2
2057;Closed;05.08.2010-12:47:34;Value 5
2058;Assign seriousness;08.04.2013-15:26:25;Value 9
2058;Take in charge ticket;22.04.2013-12:19:50;Value 9
2058;Wait;24.04.2013-12:11:51;Value 1
2058;Resolve ticket;16.05.2013-07:19:29;Value 9
2058;Closed;31.05.2013-07:19:52;Value 3
2059;Assign seriousness;16.02.2012-16:21:10;Value 13
2059;Take in charge ticket;17.02.2012-09:23:20;Value 2
2059;Resolve ticket;17.02.2012-09:36:22;Value 2
2059;Closed;20.03.2012-16:30:30;Value 5
2060;Assign seriousness;16.07.2012-08:04:52;Value 1
2060;Take in charge ticket;16.07.2012-08:05:02;Value 1
2060;Resolve ticket;17.07.2012-08:52:44;Value 1
2060;Closed;01.09.2012-08:14:01;Value 5
2061;Assign seriousness;28.08.2013-15:58:23;Value 1
2061;Take in charge ticket;28.08.2013-15:58:44;Value 1
2061;Wait;16.09.2013-14:08:25;Value 1
2061;Resolve ticket;07.10.2013-07:34:22;Value 1
2061;Closed;22.10.2013-07:34:36;Value 3
2062;Assign seriousness;12.01.2012-11:53:59;Value 1
2062;Take in charge ticket;17.01.2012-11:59:06;Value 4
2062;Resolve ticket;17.01.2012-12:01:08;Value 4
2062;Closed;14.02.2012-12:00:18;Value 5
2063;Assign seriousness;20.09.2011-07:22:47;Value 1
2063;Take in charge ticket;21.09.2011-07:41:28;Value 13
2063;Resolve ticket;22.09.2011-13:59:52;Value 13
2063;Closed;21.10.2011-07:30:13;Value 5
2064;Assign seriousness;19.05.2011-14:32:10;Value 8
2064;Take in charge ticket;23.05.2011-08:54:29;Value 12
2064;Resolve ticket;30.05.2011-07:50:32;Value 12
2064;Closed;09.07.2011-14:46:51;Value 5
2065;Assign seriousness;04.07.2012-07:04:38;Value 1
2065;Resolve ticket;04.07.2012-07:13:24;Value 1
2065;Closed;04.08.2012-07:10:46;Value 5
2066;Assign seriousness;04.08.2010-12:48:06;Value 9
2066;Take in charge ticket;04.08.2010-13:32:15;Value 9
2066;Wait;04.08.2010-15:15:46;Value 9
2066;Take in charge ticket;30.08.2010-13:39:35;Value 9
2066;Resolve ticket;30.08.2010-13:40:01;Value 9
2066;Closed;14.09.2010-13:40:19;Value 5
2067;Assign seriousness;03.06.2013-12:43:44;Value 4
2067;Take in charge ticket;03.06.2013-12:44:07;Value 4
2067;Resolve ticket;24.06.2013-09:13:56;Value 4
2067;Closed;09.07.2013-09:14:12;Value 3
2068;Assign seriousness;28.04.2011-13:20:32;Value 8
2068;Take in charge ticket;28.04.2011-13:23:51;Value 8
2068;Resolve ticket;09.05.2011-15:37:40;Value 17
2068;Closed;11.06.2011-13:32:27;Value 5
2069;Assign seriousness;07.03.2012-13:41:22;Value 4
2069;Take in charge ticket;20.03.2012-10:08:37;Value 12
2069;Wait;20.03.2012-10:10:47;Value 12
2069;Resolve ticket;05.04.2012-14:51:58;Value 12
2069;Closed;20.04.2012-14:52:13;Value 5
2070;Assign seriousness;07.11.2011-13:47:18;Value 13
2070;Take in charge ticket;07.11.2011-13:59:33;Value 2
2070;Wait;16.11.2011-15:59:39;Value 2
2070;Take in charge ticket;02.12.2011-08:18:09;Value 2
2070;Wait;02.12.2011-14:52:14;Value 2
2070;Resolve ticket;22.12.2011-11:12:07;Value 2
2070;Closed;06.01.2012-11:12:24;Value 5
2071;Insert ticket;23.03.2010-15:08:00;Value 11
2071;Assign seriousness;23.03.2010-15:08:15;Value 11
2071;Take in charge ticket;23.03.2010-15:08:32;Value 11
2071;Resolve ticket;23.03.2010-15:27:29;Value 11
2071;Closed;23.04.2010-14:10:22;Value 5
2072;Assign seriousness;11.05.2012-10:14:50;Value 1
2072;Take in charge ticket;11.05.2012-15:50:01;Value 13
2072;Wait;25.05.2012-08:09:20;Value 13
2072;Resolve ticket;29.05.2012-10:20:33;Value 13
2072;Closed;15.06.2012-13:40:51;Value 5
2073;Assign seriousness;02.08.2012-08:59:07;Value 13
2073;Take in charge ticket;02.08.2012-12:57:48;Value 10
2073;Resolve ticket;02.08.2012-13:03:26;Value 10
2073;Closed;15.09.2012-09:00:29;Value 5
2074;Assign seriousness;26.04.2011-14:58:53;Value 8
2074;Take in charge ticket;28.04.2011-08:45:24;Value 6
2074;Resolve ticket;28.04.2011-08:46:34;Value 6
2074;Closed;09.06.2011-15:00:33;Value 5
2075;Assign seriousness;07.10.2011-09:36:51;Value 1
2075;Take in charge ticket;07.10.2011-09:55:13;Value 13
2075;Resolve ticket;07.10.2011-10:40:00;Value 13
2075;Closed;20.11.2011-10:40:34;Value 5
2076;Assign seriousness;02.03.2011-11:40:25;Value 8
2076;Take in charge ticket;02.03.2011-11:40:42;Value 8
2076;Resolve ticket;02.03.2011-11:42:39;Value 8
2076;Closed;03.04.2011-10:50:21;Value 5
2077;Assign seriousness;17.07.2012-10:48:11;Value 1
2077;Wait;17.07.2012-13:05:02;Value 1
2077;Take in charge ticket;18.07.2012-14:57:05;Value 13
2077;Resolve ticket;23.07.2012-10:11:25;Value 13
2077;Closed;01.09.2012-13:20:27;Value 5
2078;Assign seriousness;23.12.2011-08:04:03;Value 1
2078;Wait;05.01.2012-15:03:06;Value 2
2078;Wait;05.01.2012-15:03:07;Value 2
2078;Resolve ticket;05.01.2012-15:09:49;Value 2
2078;Closed;09.02.2012-08:10:45;Value 5
2079;Assign seriousness;23.07.2012-07:31:01;Value 1
2079;Take in charge ticket;26.07.2012-15:15:06;Value 4
2079;Take in charge ticket;26.07.2012-15:24:59;Value 4
2079;Resolve ticket;30.08.2012-12:03:44;Value 4
2079;Closed;14.09.2012-12:03:59;Value 3
2080;Assign seriousness;25.10.2012-12:40:37;Value 1
2080;Take in charge ticket;26.10.2012-08:42:56;Value 2
2080;Require upgrade;31.10.2012-14:18:59;Value 13
2080;Resolve ticket;03.12.2012-14:18:11;Value 2
2080;Closed;18.12.2012-14:18:27;Value 3
2081;Assign seriousness;10.05.2011-14:52:23;Value 2
2081;Take in charge ticket;10.05.2011-14:52:34;Value 2
2081;Wait;10.05.2011-15:01:24;Value 2
2081;Take in charge ticket;11.05.2011-07:55:47;Value 2
2081;Resolve ticket;11.05.2011-07:55:56;Value 2
2081;Take in charge ticket;11.05.2011-08:50:04;Value 2
2081;Wait;11.05.2011-08:50:11;Value 2
2081;Take in charge ticket;30.05.2011-08:41:04;Value 2
2081;Resolve ticket;30.05.2011-08:41:12;Value 2
2081;Closed;29.06.2011-08:42:22;Value 5
2082;Assign seriousness;04.12.2012-15:33:24;Value 1
2082;Take in charge ticket;05.12.2012-08:10:29;Value 2
2082;Resolve ticket;09.01.2013-10:16:39;Value 4
2082;Closed;24.01.2013-10:16:58;Value 3
2083;Assign seriousness;11.06.2012-13:00:07;Value 13
2083;Take in charge ticket;11.06.2012-13:00:26;Value 13
2083;Resolve ticket;11.06.2012-13:21:43;Value 2
2083;Closed;14.07.2012-13:11:03;Value 5
2084;Assign seriousness;10.04.2012-09:14:39;Value 1
2084;Take in charge ticket;10.04.2012-13:57:12;Value 1
2084;Resolve ticket;10.04.2012-16:00:15;Value 1
2084;Resolve ticket;10.04.2012-16:00:16;Value 1
2084;Closed;11.05.2012-09:22:10;Value 5
2085;Assign seriousness;09.09.2010-16:07:02;Value 9
2085;Assign seriousness;13.09.2010-13:44:08;Value 2
2085;Take in charge ticket;13.09.2010-13:44:17;Value 2
2085;Resolve ticket;13.09.2010-13:44:30;Value 2
2085;Closed;07.11.2010-17:00:38;Value 5
2086;Assign seriousness;21.12.2011-11:24:41;Value 1
2086;Take in charge ticket;03.01.2012-08:59:16;Value 9
2086;Wait;04.01.2012-09:11:50;Value 9
2086;Take in charge ticket;04.01.2012-11:15:52;Value 9
2086;Wait;13.01.2012-10:13:12;Value 9
2086;Resolve ticket;16.01.2012-14:49:26;Value 9
2086;Closed;31.01.2012-14:49:44;Value 5
2087;Assign seriousness;04.02.2010-10:37:45;Value 2
2087;Take in charge ticket;04.02.2010-11:01:28;Value 2
2087;Create SW anomaly;04.02.2010-11:01:35;Value 2
2087;Resolve ticket;16.03.2010-15:08:40;Value 2
2087;Closed;31.03.2010-14:08:53;Value 5
2088;Assign seriousness;24.01.2011-08:35:38;Value 8
2088;Assign seriousness;25.01.2011-10:18:18;Value 15
2088;Take in charge ticket;27.01.2011-11:07:33;Value 2
2088;Resolve ticket;08.02.2011-10:21:27;Value 15
2088;Closed;11.03.2011-08:40:51;Value 5
2089;Take in charge ticket;03.02.2012-10:50:21;Value 2
2089;Wait;03.02.2012-17:05:52;Value 2
2089;Resolve ticket;05.03.2012-09:18:46;Value 2
2089;Closed;27.03.2012-08:22:24;Value 5
2090;Assign seriousness;18.07.2011-09:45:19;Value 9
2090;Take in charge ticket;19.07.2011-15:46:38;Value 2
2090;Wait;20.07.2011-08:08:05;Value 2
2090;Resolve ticket;22.08.2011-08:36:12;Value 13
2090;Closed;07.09.2011-10:20:28;Value 5
2091;Assign seriousness;30.08.2013-10:50:42;Value 1
2091;Take in charge ticket;10.09.2013-10:35:19;Value 18
2091;Wait;11.09.2013-07:17:54;Value 18
2091;Resolve ticket;26.09.2013-09:17:50;Value 18
2091;Closed;11.10.2013-09:18:08;Value 3
2092;Assign seriousness;21.01.2013-14:39:25;Value 13
2092;Take in charge ticket;05.02.2013-14:03:00;Value 2
2092;Resolve ticket;06.02.2013-14:43:49;Value 2
2092;Closed;21.02.2013-14:43:59;Value 3
2093;Assign seriousness;21.02.2011-08:38:13;Value 13
2093;Take in charge ticket;21.02.2011-08:48:31;Value 15
2093;Resolve ticket;21.02.2011-09:46:36;Value 15
2093;Closed;08.04.2011-07:40:31;Value 5
2094;Assign seriousness;09.07.2012-11:00:44;Value 1
2094;Take in charge ticket;10.07.2012-07:16:32;Value 6
2094;Resolve ticket;10.07.2012-07:21:39;Value 6
2094;Closed;06.09.2012-11:00:38;Value 5
2095;Assign seriousness;30.07.2012-10:53:43;Value 1
2095;Take in charge ticket;31.07.2012-15:22:51;Value 13
2095;Resolve ticket;09.08.2012-10:48:24;Value 13
2095;Closed;14.09.2012-11:00:39;Value 5
2096;Assign seriousness;31.08.2012-10:38:20;Value 9
2096;Take in charge ticket;31.08.2012-10:40:05;Value 9
2096;Resolve ticket;21.09.2012-10:36:12;Value 9
2096;Closed;06.10.2012-10:36:20;Value 3
2097;Assign seriousness;03.11.2011-16:38:17;Value 1
2097;Take in charge ticket;03.11.2011-16:38:28;Value 1
2097;Wait;09.11.2011-15:22:07;Value 1
2097;Wait;11.11.2011-10:03:14;Value 2
2097;Wait;11.11.2011-10:03:15;Value 2
2097;Wait;16.11.2011-08:23:39;Value 2
2097;Resolve ticket;02.12.2011-08:15:58;Value 2
2097;Closed;17.12.2011-08:16:40;Value 5
2098;Assign seriousness;08.09.2011-13:55:12;Value 6
2098;Take in charge ticket;08.09.2011-14:55:55;Value 2
2098;Resolve ticket;09.09.2011-09:29:29;Value 2
2098;Closed;15.10.2011-14:00:25;Value 5
2099;Assign seriousness;28.02.2012-16:46:09;Value 1
2099;Take in charge ticket;29.02.2012-08:23:14;Value 1
2099;Resolve ticket;29.02.2012-10:41:46;Value 1
2099;Closed;30.03.2012-15:52:44;Value 5
2100;Assign seriousness;02.11.2010-16:29:08;Value 2
2100;Take in charge ticket;02.11.2010-16:29:44;Value 2
2100;Resolve ticket;04.11.2010-10:44:24;Value 2
2100;Closed;03.12.2010-16:31:10;Value 5
2101;Assign seriousness;29.09.2010-12:37:40;Value 9
2101;Assign seriousness;30.09.2010-07:15:34;Value 2
2101;Take in charge ticket;30.09.2010-14:47:45;Value 6
2101;Wait;30.09.2010-16:11:23;Value 12
2101;Take in charge ticket;04.10.2010-12:07:27;Value 12
2101;Resolve ticket;04.10.2010-12:07:41;Value 12
2101;Closed;03.11.2010-08:52:40;Value 5
2102;Assign seriousness;08.10.2013-15:11:50;Value 1
2102;Take in charge ticket;09.10.2013-07:54:14;Value 2
2102;Wait;09.10.2013-08:51:35;Value 2
2102;Resolve ticket;18.11.2013-15:52:07;Value 2
2102;Closed;03.12.2013-15:52:27;Value 3
2103;Assign seriousness;26.10.2012-09:47:25;Value 1
2103;Take in charge ticket;29.10.2012-16:00:25;Value 2
2103;Require upgrade;13.11.2012-09:47:17;Value 2
2103;Resolve ticket;20.11.2012-09:37:03;Value 2
2103;Closed;05.12.2012-09:37:19;Value 3
2104;Assign seriousness;11.06.2013-08:40:29;Value 1
2104;Take in charge ticket;11.06.2013-08:40:58;Value 2
2104;Wait;19.06.2013-12:20:00;Value 1
2104;Resolve ticket;01.07.2013-08:19:45;Value 1
2104;Closed;16.07.2013-08:20:04;Value 3
2105;Insert ticket;26.03.2010-13:30:45;Value 11
2105;Assign seriousness;26.03.2010-13:32:37;Value 11
2105;Take in charge ticket;26.03.2010-13:32:55;Value 11
2105;Resolve ticket;26.03.2010-13:50:27;Value 11
2105;Closed;28.04.2010-12:40:10;Value 5
2106;Assign seriousness;17.09.2010-12:34:12;Value 9
2106;Assign seriousness;17.09.2010-13:03:25;Value 2
2106;Take in charge ticket;17.09.2010-13:03:33;Value 2
2106;Resolve ticket;17.09.2010-14:23:34;Value 15
2106;Closed;31.10.2010-13:42:38;Value 5
2107;Assign seriousness;09.10.2012-07:59:06;Value 1
2107;Take in charge ticket;31.10.2012-11:14:38;Value 2
2107;Resolve ticket;02.11.2012-09:31:41;Value 9
2107;Closed;17.11.2012-09:31:57;Value 3
2108;Assign seriousness;17.10.2011-10:49:36;Value 1
2108;Resolve ticket;18.10.2011-09:03:59;Value 2
2108;Resolve ticket;18.10.2011-09:04:00;Value 2
2108;Closed;24.11.2011-11:50:24;Value 5
2109;Assign seriousness;22.06.2011-08:37:12;Value 8
2109;Assign seriousness;22.06.2011-08:37:23;Value 8
2109;Take in charge ticket;22.06.2011-09:19:11;Value 2
2109;Resolve ticket;22.06.2011-10:55:35;Value 2
2109;Closed;30.07.2011-08:40:42;Value 5
2110;Assign seriousness;12.10.2011-14:21:19;Value 1
2110;Take in charge ticket;18.10.2011-07:29:17;Value 9
2110;Take in charge ticket;18.10.2011-13:20:53;Value 4
2110;Resolve ticket;18.10.2011-14:44:38;Value 4
2110;Closed;12.11.2011-15:30:16;Value 5
2111;Assign seriousness;17.06.2013-13:51:35;Value 1
2111;Take in charge ticket;17.06.2013-13:52:02;Value 1
2111;Wait;20.06.2013-07:13:25;Value 1
2111;Resolve ticket;03.07.2013-08:07:44;Value 1
2111;Closed;18.07.2013-08:07:58;Value 3
2112;Assign seriousness;05.12.2011-15:58:29;Value 4
2112;Take in charge ticket;06.12.2011-08:27:07;Value 2
2112;Resolve ticket;06.12.2011-11:29:15;Value 2
2112;Resolve ticket;06.12.2011-11:29:15;Value 2
2112;Closed;02.02.2012-16:01:06;Value 5
2113;Assign seriousness;12.05.2010-14:42:07;Value 2
2113;Take in charge ticket;12.05.2010-14:56:55;Value 2
2113;Create SW anomaly;12.05.2010-14:57:34;Value 2
2113;Resolve ticket;21.06.2010-08:17:23;Value 2
2113;Closed;06.07.2010-08:17:34;Value 5
2114;Assign seriousness;29.12.2010-08:23:43;Value 8
2114;Take in charge ticket;31.01.2011-10:57:06;Value 2
2114;Resolve ticket;04.02.2011-10:49:44;Value 8
2114;Closed;19.02.2011-10:50:00;Value 5
2115;Assign seriousness;11.01.2012-10:54:53;Value 1
2115;Take in charge ticket;11.01.2012-10:55:04;Value 1
2115;Resolve ticket;11.01.2012-14:10:33;Value 1
2115;Closed;11.02.2012-11:00:24;Value 5
2116;Assign seriousness;11.04.2013-14:42:08;Value 1
2116;Wait;11.04.2013-15:04:52;Value 2
2116;Wait;11.04.2013-15:04:53;Value 2
2116;Resolve ticket;11.04.2013-16:00:00;Value 2
2116;Take in charge ticket;16.04.2013-13:41:21;Value 1
2116;Resolve ticket;02.05.2013-10:43:11;Value 1
2116;Resolve ticket;02.05.2013-10:43:13;Value 1
2116;Closed;17.05.2013-10:43:31;Value 3
2117;Assign seriousness;14.01.2010-09:52:50;Value 2
2117;Take in charge ticket;09.02.2010-15:01:11;Value 21
2117;Resolve ticket;17.02.2010-09:44:53;Value 21
2117;Closed;17.02.2010-09:44:59;Value 21
2118;Assign seriousness;16.04.2010-07:40:38;Value 2
2118;Take in charge ticket;04.05.2010-09:58:40;Value 16
2118;Wait;04.05.2010-10:26:16;Value 12
2118;Take in charge ticket;19.05.2010-14:20:09;Value 16
2118;Resolve ticket;19.05.2010-14:20:19;Value 16
2118;Closed;03.06.2010-14:20:38;Value 5
2119;Assign seriousness;06.10.2011-08:41:22;Value 1
2119;Take in charge ticket;11.10.2011-10:32:05;Value 13
2119;Take in charge ticket;21.10.2011-09:01:56;Value 2
2119;Resolve ticket;21.10.2011-09:52:09;Value 2
2119;Closed;08.11.2011-09:50:26;Value 5
2120;Assign seriousness;19.11.2013-17:09:57;Value 1
2120;Take in charge ticket;04.12.2013-10:14:44;Value 2
2120;Resolve ticket;05.12.2013-13:28:27;Value 4
2120;Closed;20.12.2013-13:28:39;Value 3
2121;Assign seriousness;09.05.2011-07:28:16;Value 8
2121;Take in charge ticket;09.05.2011-07:29:11;Value 8
2121;Resolve ticket;09.05.2011-07:52:53;Value 8
2121;Closed;11.06.2011-07:31:12;Value 5
2122;Assign seriousness;20.08.2013-15:45:30;Value 1
2122;Assign seriousness;05.09.2013-07:39:02;Value 2
2122;Take in charge ticket;05.09.2013-07:39:17;Value 2
2122;Resolve ticket;05.09.2013-13:42:25;Value 2
2122;Resolve ticket;05.09.2013-13:42:26;Value 2
2122;Closed;20.09.2013-13:42:39;Value 3
2123;Assign seriousness;25.07.2012-09:42:11;Value 2
2123;Resolve ticket;25.07.2012-09:44:03;Value 2
2123;Closed;07.09.2012-09:50:29;Value 5
2124;Assign seriousness;11.07.2013-07:09:38;Value 4
2124;Take in charge ticket;15.07.2013-13:00:08;Value 4
2124;Wait;16.07.2013-08:43:14;Value 4
2124;Require upgrade;20.08.2013-06:50:36;Value 4
2125;Assign seriousness;03.06.2013-13:43:44;Value 14
2125;Take in charge ticket;12.06.2013-13:27:20;Value 14
2125;Wait;13.06.2013-13:34:51;Value 14
2125;Resolve ticket;25.06.2013-07:40:58;Value 14
2125;Closed;10.07.2013-07:41:14;Value 3
2126;Assign seriousness;14.09.2011-07:59:06;Value 12
2126;Take in charge ticket;14.09.2011-13:23:31;Value 12
2126;Resolve ticket;20.09.2011-10:06:47;Value 12
2126;Closed;15.10.2011-08:00:55;Value 5
2127;Assign seriousness;29.05.2012-12:48:50;Value 1
2127;Take in charge ticket;29.05.2012-12:48:59;Value 1
2127;Resolve ticket;01.06.2012-09:39:54;Value 1
2127;Resolve ticket;01.06.2012-09:39:54;Value 1
2127;Closed;29.06.2012-12:50:23;Value 5
2128;Assign seriousness;08.11.2011-10:02:43;Value 1
2128;Take in charge ticket;09.11.2011-09:08:32;Value 1
2128;Wait;09.11.2011-14:04:26;Value 1
2128;Resolve ticket;02.12.2011-13:32:27;Value 1
2128;Closed;03.01.2012-09:40:37;Value 5
2129;Assign seriousness;23.01.2012-15:26:10;Value 4
2129;Take in charge ticket;23.01.2012-15:27:05;Value 4
2129;Resolve ticket;23.01.2012-16:08:37;Value 6
2129;Closed;07.03.2012-15:30:33;Value 5
2130;Assign seriousness;08.02.2010-11:02:38;Value 2
2130;Take in charge ticket;19.02.2010-17:03:44;Value 2
2130;Resolve ticket;19.02.2010-17:03:53;Value 2
2130;Closed;26.03.2010-11:12:43;Value 5
2131;Assign seriousness;11.11.2011-10:42:41;Value 1
2131;Take in charge ticket;11.11.2011-10:42:53;Value 1
2131;Wait;02.12.2011-14:07:24;Value 1
2131;Take in charge ticket;06.12.2011-15:19:48;Value 1
2131;Resolve ticket;07.12.2011-15:06:27;Value 1
2131;Closed;22.12.2011-15:06:43;Value 5
2132;Assign seriousness;07.10.2011-13:00:53;Value 1
2132;Take in charge ticket;07.10.2011-13:52:36;Value 2
2132;Resolve ticket;07.10.2011-13:57:43;Value 2
2132;Closed;01.12.2011-14:10:14;Value 5
