case_id;activity;time;Involved ST Function Div;Involved Org line 3
1636;Accepted-In Progress;27.04.2012-17:39:12;V3_2;Org line B
1636;Accepted-Wait - User;27.04.2012-17:41:35;V3_2;Org line B
1636;Completed-Resolved;02.05.2012-19:06:18;V3_2;Org line B
1636;Completed-Closed;02.05.2012-23:10:21;V3_2;Org line B
1637;Accepted-In Progress;26.04.2012-12:59:31;V3_2;Org line C
1637;Accepted-In Progress;26.04.2012-12:59:46;V3_2;Org line C
1637;Accepted-Wait - Vendor;26.04.2012-13:02:16;V3_2;Org line C
1637;Completed-Resolved;08.05.2012-08:09:42;V3_2;Org line C
1637;Completed-Closed;08.05.2012-23:14:08;V3_2;Org line C
1638;Accepted-In Progress;26.04.2012-13:36:12;V3_2;Org line C
1638;Accepted-In Progress;26.04.2012-13:36:53;V3_2;Org line C
1638;Accepted-In Progress;26.04.2012-13:41:10;V3_2;Org line C
1638;Queued-Awaiting Assignment;26.04.2012-13:41:23;A2_2;Org line A2
1638;Accepted-In Progress;27.04.2012-10:48:51;A2_2;Org line A2
1638;Queued-Awaiting Assignment;27.04.2012-11:03:10;V3_2;Org line C
1638;Accepted-In Progress;28.04.2012-01:28:48;V3_2;Org line C
1638;Queued-Awaiting Assignment;28.04.2012-01:28:52;V3_2;Org line C
1638;Accepted-In Progress;08.05.2012-13:28:19;V3_2;Org line C
1638;Accepted-Assigned;08.05.2012-13:28:24;V3_2;Org line C
1638;Accepted-In Progress;08.05.2012-18:08:16;V3_2;Org line C
1638;Accepted-Wait;08.05.2012-18:08:25;V3_2;Org line C
1638;Queued-Awaiting Assignment;09.05.2012-18:39:16;V3_2;Org line C
1638;Accepted-In Progress;10.05.2012-09:19:55;V3_2;Org line C
1638;Accepted-Assigned;10.05.2012-09:20:22;V3_2;Org line C
1638;Accepted-In Progress;10.05.2012-10:29:11;V3_2;Org line C
1638;Accepted-Wait - User;10.05.2012-10:29:30;V3_2;Org line C
1638;Completed-Resolved;11.05.2012-07:05:55;V3_2;Org line C
1638;Completed-Closed;11.05.2012-23:18:58;V3_2;Org line C
1639;Accepted-In Progress;26.04.2012-13:06:59;Dummy;Org line C
1639;Accepted-In Progress;26.04.2012-13:07:46;Dummy;Org line C
1639;Accepted-Assigned;26.04.2012-13:08:17;Dummy;Org line C
1639;Accepted-In Progress;02.05.2012-12:58:52;Dummy;Org line C
1639;Queued-Awaiting Assignment;02.05.2012-13:52:46;E_10;Org line C
1639;Accepted-In Progress;02.05.2012-13:53:54;E_10;Org line C
1639;Queued-Awaiting Assignment;02.05.2012-14:16:18;Dummy;Org line C
1639;Accepted-In Progress;02.05.2012-14:33:28;Dummy;Org line C
1639;Accepted-Assigned;02.05.2012-19:22:42;Dummy;Org line C
1639;Accepted-In Progress;04.05.2012-13:29:23;Dummy;Org line C
1639;Completed-Resolved;04.05.2012-13:29:36;Dummy;Org line C
1639;Completed-Closed;11.05.2012-23:18:58;Dummy;Org line C
1640;Accepted-In Progress;26.04.2012-13:29:27;Dummy;Org line C
1640;Accepted-In Progress;26.04.2012-13:29:59;Dummy;Org line C
1640;Accepted-Assigned;26.04.2012-13:31:17;Dummy;Org line C
1640;Accepted-In Progress;26.04.2012-14:15:47;Dummy;Org line C
1640;Completed-Resolved;01.05.2012-16:18:39;Dummy;Org line C
1640;Completed-Closed;08.05.2012-23:14:07;Dummy;Org line C
1641;Accepted-In Progress;26.04.2012-13:32:04;V3_2;Org line C
1641;Accepted-In Progress;26.04.2012-13:45:50;V3_2;Org line C
1641;Accepted-In Progress;26.04.2012-19:19:39;V3_2;Org line C
1641;Queued-Awaiting Assignment;26.04.2012-19:22:27;V3_2;Org line B
1641;Accepted-In Progress;02.05.2012-12:10:30;V3_2;Org line B
1641;Queued-Awaiting Assignment;02.05.2012-13:13:03;V3_2;Org line B
1641;Accepted-In Progress;02.05.2012-17:22:15;V3_2;Org line B
1641;Completed-Resolved;08.05.2012-20:07:08;V3_2;Org line B
1641;Completed-Closed;08.05.2012-23:14:07;V3_2;Org line B
1642;Accepted-In Progress;26.04.2012-13:11:00;A2_1;Org line C
1642;Accepted-In Progress;26.04.2012-13:12:37;A2_1;Org line C
1642;Accepted-Wait - User;26.04.2012-13:22:43;A2_1;Org line C
1642;Accepted-Wait - User;29.04.2012-13:22:45;A2_1;Org line C
1642;Accepted-In Progress;04.05.2012-12:43:41;A2_1;Org line C
1642;Queued-Awaiting Assignment;04.05.2012-12:45:15;A2_2;Org line A2
1642;Accepted-In Progress;04.05.2012-13:03:05;E_10;Org line C
1642;Accepted-Assigned;04.05.2012-13:34:21;E_10;Org line C
1642;Accepted-In Progress;04.05.2012-13:34:25;E_10;Org line C
1642;Queued-Awaiting Assignment;04.05.2012-13:34:41;C_6;Org line C
1642;Accepted-In Progress;07.05.2012-11:29:40;C_6;Org line C
1642;Accepted-Wait - Implementation;08.05.2012-13:14:07;C_6;Org line C
1642;Accepted-Wait - User;11.05.2012-08:46:19;C_6;Org line C
1642;Completed-Resolved;15.05.2012-15:04:01;C_6;Org line C
1643;Accepted-In Progress;26.04.2012-12:52:59;Dummy;Org line C
1643;Accepted-In Progress;26.04.2012-12:54:52;Dummy;Org line C
1643;Queued-Awaiting Assignment;26.04.2012-12:58:18;V3_2;Org line C
1643;Accepted-In Progress;26.04.2012-14:54:21;V3_2;Org line C
1643;Accepted-Assigned;26.04.2012-14:55:20;V3_2;Org line C
1643;Accepted-In Progress;04.05.2012-10:24:11;V3_2;Org line C
1643;Completed-Resolved;04.05.2012-10:24:23;V3_2;Org line C
1643;Completed-Closed;04.05.2012-23:13:47;V3_2;Org line C
1644;Accepted-In Progress;26.04.2012-12:50:31;A2_1;Org line A2
1644;Accepted-In Progress;26.04.2012-13:22:17;A2_1;Org line A2
1644;Queued-Awaiting Assignment;26.04.2012-13:37:01;E_10;Org line C
1644;Accepted-In Progress;26.04.2012-13:46:39;E_10;Org line C
1644;Accepted-Wait - Implementation;26.04.2012-19:31:59;E_10;Org line C
1644;Accepted-Wait - User;30.04.2012-12:07:14;E_10;Org line C
1644;Accepted-In Progress;02.05.2012-08:22:53;E_10;Org line C
1644;Completed-Resolved;02.05.2012-08:23:41;E_10;Org line C
1644;Completed-Closed;09.05.2012-23:17:29;E_10;Org line C
1645;Accepted-In Progress;26.04.2012-13:34:04;V3_2;Org line C
1645;Accepted-In Progress;26.04.2012-13:34:33;V3_2;Org line C
1645;Queued-Awaiting Assignment;26.04.2012-13:44:20;V3_2;Org line C
1645;Queued-Awaiting Assignment;26.04.2012-13:44:21;V3_2;Org line C
1645;Accepted-In Progress;26.04.2012-13:57:58;V3_2;Org line C
1645;Accepted-Assigned;26.04.2012-14:08:50;V3_2;Org line C
1645;Accepted-In Progress;26.04.2012-16:17:11;V3_2;Org line C
1645;Accepted-Wait - Vendor;26.04.2012-16:17:44;V3_2;Org line C
1645;Completed-Resolved;03.05.2012-18:07:54;V3_2;Org line C
1645;Completed-Closed;10.05.2012-23:23:02;V3_2;Org line C
1646;Accepted-In Progress;26.04.2012-13:23:23;V3_2;Org line C
1646;Accepted-In Progress;26.04.2012-13:23:43;V3_2;Org line C
1646;Accepted-In Progress;26.04.2012-13:32:56;V3_2;Org line C
1646;Queued-Awaiting Assignment;26.04.2012-13:35:40;E_10;Org line C
1646;Accepted-In Progress;26.04.2012-13:47:51;E_10;Org line C
1646;Accepted-Assigned;26.04.2012-13:52:26;E_10;Org line C
1646;Accepted-In Progress;26.04.2012-13:55:29;E_10;Org line C
1646;Accepted-Wait - User;26.04.2012-14:20:37;E_10;Org line C
1646;Queued-Awaiting Assignment;27.04.2012-15:51:46;E_10;Org line C
1646;Accepted-In Progress;27.04.2012-16:06:06;E_10;Org line C
1646;Accepted-Wait - Implementation;27.04.2012-17:14:33;E_10;Org line C
1646;Queued-Awaiting Assignment;02.05.2012-23:14:07;V3_2;Org line C
1646;Accepted-In Progress;03.05.2012-09:19:18;V3_2;Org line C
1646;Accepted-Assigned;03.05.2012-09:19:22;V3_2;Org line C
1646;Accepted-In Progress;03.05.2012-09:56:51;V3_2;Org line C
1646;Completed-Resolved;03.05.2012-10:27:56;V3_2;Org line C
1646;Completed-Closed;10.05.2012-23:23:02;V3_2;Org line C
1647;Accepted-In Progress;26.04.2012-13:30:21;V3_2;Org line C
1647;Accepted-In Progress;26.04.2012-13:30:30;V3_2;Org line C
1647;Accepted-In Progress;26.04.2012-13:36:53;V3_2;Org line C
1647;Queued-Awaiting Assignment;26.04.2012-13:37:02;E_10;Org line C
1647;Queued-Awaiting Assignment;26.04.2012-13:37:03;E_10;Org line C
1647;Accepted-In Progress;26.04.2012-13:47:36;E_10;Org line C
1647;Accepted-Assigned;26.04.2012-13:52:15;E_10;Org line C
1647;Accepted-In Progress;26.04.2012-13:55:18;E_10;Org line C
1647;Accepted-Wait - User;26.04.2012-14:19:35;E_10;Org line C
1647;Queued-Awaiting Assignment;27.04.2012-15:49:24;E_10;Org line C
1647;Accepted-In Progress;27.04.2012-16:05:52;E_10;Org line C
1647;Accepted-Wait - Implementation;27.04.2012-17:14:41;E_10;Org line C
1647;Queued-Awaiting Assignment;02.05.2012-23:12:02;V3_2;Org line C
1647;Queued-Awaiting Assignment;02.05.2012-23:12:03;V3_2;Org line C
1647;Accepted-In Progress;03.05.2012-09:12:54;V3_2;Org line C
1647;Accepted-Assigned;03.05.2012-09:12:59;V3_2;Org line C
1647;Accepted-In Progress;03.05.2012-10:00:08;V3_2;Org line C
1647;Completed-Resolved;03.05.2012-10:28:08;V3_2;Org line C
1647;Completed-Closed;10.05.2012-23:23:02;V3_2;Org line C
1648;Accepted-In Progress;26.04.2012-14:04:00;V3_2;Org line C
1648;Accepted-In Progress;26.04.2012-14:05:12;V3_2;Org line C
1648;Queued-Awaiting Assignment;26.04.2012-14:18:10;A2_2;Org line A2
1648;Accepted-In Progress;26.04.2012-17:22:07;A2_2;Org line A2
1648;Accepted-Wait;26.04.2012-17:22:24;A2_2;Org line A2
1648;Queued-Awaiting Assignment;26.04.2012-17:27:44;V3_2;Org line C
1648;Accepted-In Progress;26.04.2012-19:18:46;V3_2;Org line C
1648;Accepted-Assigned;26.04.2012-19:18:55;V3_2;Org line C
1648;Accepted-In Progress;26.04.2012-19:32:28;V3_2;Org line C
1648;Accepted-Wait - Implementation;26.04.2012-19:32:41;V3_2;Org line C
1648;Queued-Awaiting Assignment;27.04.2012-19:04:41;A2_2;Org line A2
1648;Accepted-In Progress;30.04.2012-06:26:04;A2_2;Org line A2
1648;Accepted-Assigned;30.04.2012-06:26:12;A2_2;Org line A2
1648;Accepted-In Progress;30.04.2012-10:34:23;A2_2;Org line A2
1648;Accepted-Wait;30.04.2012-10:34:32;A2_2;Org line A2
1648;Queued-Awaiting Assignment;30.04.2012-11:06:17;A2_2;Org line A2
1648;Accepted-In Progress;02.05.2012-09:50:49;A2_2;Org line A2
1648;Accepted-Wait;02.05.2012-10:33:35;A2_2;Org line A2
1648;Accepted-In Progress;02.05.2012-11:11:30;A2_2;Org line A2
1648;Accepted-Wait;02.05.2012-11:16:07;A2_2;Org line A2
1648;Accepted-In Progress;04.05.2012-13:04:37;A2_2;Org line A2
1648;Accepted-Wait - User;04.05.2012-13:12:36;A2_2;Org line A2
1648;Accepted-In Progress;04.05.2012-13:35:36;A2_2;Org line A2
1648;Completed-Resolved;04.05.2012-14:05:15;A2_2;Org line A2
1648;Completed-Closed;11.05.2012-23:18:52;A2_2;Org line A2
1649;Accepted-In Progress;26.04.2012-13:21:48;A2_1;Org line C
1649;Accepted-In Progress;26.04.2012-13:22:22;A2_1;Org line C
1649;Accepted-In Progress;26.04.2012-13:29:20;A2_1;Org line C
1649;Queued-Awaiting Assignment;26.04.2012-13:29:41;A2_1;Org line A2
1649;Accepted-In Progress;26.04.2012-13:30:58;A2_1;Org line A2
1649;Queued-Awaiting Assignment;26.04.2012-13:32:29;A2_3;Org line A2
1649;Accepted-In Progress;27.04.2012-10:52:02;A2_3;Org line A2
1649;Queued-Awaiting Assignment;27.04.2012-10:52:42;A2_1;Org line A2
1649;Accepted-In Progress;27.04.2012-11:16:41;A2_1;Org line A2
1649;Queued-Awaiting Assignment;27.04.2012-11:18:38;A2_1;Org line C
1649;Accepted-In Progress;27.04.2012-11:28:06;A2_1;Org line C
1649;Accepted-Wait - User;27.04.2012-11:28:54;A2_1;Org line C
1649;Completed-Resolved;01.05.2012-09:54:49;A2_1;Org line C
1649;Completed-Closed;01.05.2012-09:54:51;A2_1;Org line C
1650;Accepted-In Progress;26.04.2012-13:28:58;V3_2;Org line C
1650;Accepted-In Progress;26.04.2012-13:33:01;V3_2;Org line C
1650;Queued-Awaiting Assignment;26.04.2012-13:35:59;V3_2;Org line C
1650;Accepted-In Progress;26.04.2012-14:53:56;V3_2;Org line C
1650;Accepted-Assigned;26.04.2012-14:54:31;V3_2;Org line C
1650;Accepted-In Progress;27.04.2012-20:09:17;V3_2;Org line C
1650;Accepted-Wait - User;27.04.2012-20:10:56;V3_2;Org line C
1650;Completed-Resolved;03.05.2012-17:19:40;V3_2;Org line C
1650;Completed-Closed;03.05.2012-23:12:26;V3_2;Org line C
1651;Accepted-In Progress;26.04.2012-13:39:28;Dummy;Org line V2
1651;Accepted-In Progress;26.04.2012-13:40:00;Dummy;Org line V2
1651;Queued-Awaiting Assignment;26.04.2012-13:44:32;Dummy;Org line V2
1651;Accepted-In Progress;26.04.2012-13:46:30;Dummy;Org line V2
1651;Queued-Awaiting Assignment;26.04.2012-13:48:22;Dummy;Org line V2
1651;Accepted-In Progress;26.04.2012-13:53:33;Dummy;Org line V2
1651;Queued-Awaiting Assignment;26.04.2012-13:53:53;Dummy;Org line V2
1651;Accepted-In Progress;27.04.2012-11:40:51;Dummy;Org line V2
1651;Accepted-Wait;27.04.2012-11:40:59;Dummy;Org line V2
1651;Accepted-In Progress;09.05.2012-14:13:52;Dummy;Org line V2
1651;Completed-Resolved;09.05.2012-14:15:21;Dummy;Org line V2
1651;Completed-Closed;09.05.2012-23:17:27;Dummy;Org line V2
1652;Accepted-In Progress;26.04.2012-14:29:32;V3_2;Org line C
1652;Accepted-In Progress;26.04.2012-14:31:05;V3_2;Org line C
1652;Queued-Awaiting Assignment;26.04.2012-14:38:04;V3_2;Org line C
1652;Accepted-In Progress;26.04.2012-15:12:03;V3_2;Org line C
1652;Accepted-Assigned;26.04.2012-16:24:14;V3_2;Org line C
1652;Accepted-In Progress;26.04.2012-16:40:57;V3_2;Org line C
1652;Accepted-Assigned;26.04.2012-16:41:11;V3_2;Org line C
1652;Accepted-In Progress;27.04.2012-09:33:12;V3_2;Org line C
1652;Accepted-Assigned;27.04.2012-09:34:15;V3_2;Org line C
1652;Accepted-In Progress;27.04.2012-15:06:27;V3_2;Org line C
1652;Accepted-Assigned;27.04.2012-15:08:28;V3_2;Org line C
1652;Accepted-In Progress;02.05.2012-07:47:56;V3_2;Org line C
1652;Accepted-Assigned;02.05.2012-07:48:18;V3_2;Org line C
1652;Accepted-In Progress;02.05.2012-08:57:39;V3_2;Org line C
1652;Accepted-Assigned;02.05.2012-08:58:34;V3_2;Org line C
1652;Accepted-In Progress;02.05.2012-12:39:26;V3_2;Org line C
1652;Completed-Resolved;02.05.2012-12:39:33;V3_2;Org line C
1652;Completed-Closed;09.05.2012-23:17:26;V3_2;Org line C
1653;Accepted-In Progress;26.04.2012-14:16:25;A2_1;Org line B
1653;Accepted-In Progress;26.04.2012-14:16:58;A2_1;Org line B
1653;Queued-Awaiting Assignment;26.04.2012-14:18:33;A2_1;Org line B
1653;Accepted-In Progress;26.04.2012-14:40:36;A2_1;Org line B
1653;Accepted-Wait;26.04.2012-19:47:12;A2_1;Org line B
1653;Queued-Awaiting Assignment;27.04.2012-18:56:34;A2_2;Org line A2
1653;Accepted-In Progress;27.04.2012-20:35:14;A2_2;Org line A2
1653;Queued-Awaiting Assignment;27.04.2012-20:35:53;A2_1;Org line B
1653;Accepted-In Progress;30.04.2012-13:13:21;A2_1;Org line B
1653;Queued-Awaiting Assignment;30.04.2012-13:15:19;A2_2;Org line A2
1653;Accepted-In Progress;02.05.2012-12:58:50;A2_2;Org line A2
1653;Queued-Awaiting Assignment;07.05.2012-18:56:18;A2_1;Org line B
1653;Accepted-In Progress;07.05.2012-19:01:22;A2_1;Org line B
1653;Queued-Awaiting Assignment;07.05.2012-19:02:07;A2_2;Org line A2
1653;Accepted-In Progress;07.05.2012-20:18:18;A2_2;Org line A2
1653;Accepted-Assigned;07.05.2012-20:18:36;A2_2;Org line A2
1653;Accepted-In Progress;08.05.2012-13:29:27;A2_2;Org line A2
1653;Accepted-Wait - User;08.05.2012-13:30:51;A2_2;Org line A2
1653;Queued-Awaiting Assignment;08.05.2012-20:26:23;A2_1;Org line B
1653;Accepted-In Progress;08.05.2012-20:28:02;A2_1;Org line B
1653;Accepted-Assigned;08.05.2012-20:28:37;A2_1;Org line B
1653;Accepted-In Progress;08.05.2012-20:31:22;A2_1;Org line B
1653;Accepted-Wait - User;08.05.2012-20:37:23;A2_1;Org line B
1653;Accepted-Wait - User;09.05.2012-19:01:35;A2_1;Org line B
1653;Queued-Awaiting Assignment;09.05.2012-19:02:06;A2_2;Org line A2
1653;Queued-Awaiting Assignment;09.05.2012-19:02:07;A2_2;Org line A2
1653;Accepted-In Progress;09.05.2012-19:13:11;A2_2;Org line A2
1653;Accepted-Assigned;09.05.2012-19:13:28;A2_2;Org line A2
1653;Accepted-In Progress;10.05.2012-20:00:53;A2_2;Org line A2
1653;Queued-Awaiting Assignment;10.05.2012-20:01:49;A2_1;Org line B
1653;Accepted-In Progress;10.05.2012-20:44:25;A2_1;Org line B
1653;Accepted-Wait - Vendor;10.05.2012-20:44:37;A2_1;Org line B
1653;Completed-Resolved;11.05.2012-18:20:39;A2_1;Org line B
1653;Completed-Closed;11.05.2012-23:18:52;A2_1;Org line B
1654;Accepted-In Progress;26.04.2012-13:36:16;V3_2;Org line C
1654;Accepted-In Progress;26.04.2012-13:40:12;V3_2;Org line C
1654;Accepted-Wait - User;26.04.2012-13:41:24;V3_2;Org line C
1654;Completed-Resolved;02.05.2012-17:08:23;V3_2;Org line C
1654;Completed-Closed;09.05.2012-23:17:27;V3_2;Org line C
1655;Accepted-In Progress;26.04.2012-15:01:11;A2_1;Org line C
1655;Accepted-In Progress;26.04.2012-15:24:53;A2_1;Org line C
1655;Accepted-Wait - Implementation;26.04.2012-17:11:29;A2_1;Org line C
1655;Accepted-Wait - Implementation;29.04.2012-15:25:08;A2_1;Org line C
1655;Accepted-Wait - User;03.05.2012-07:44:39;A2_1;Org line C
1655;Completed-Resolved;04.05.2012-12:56:17;A2_1;Org line C
1655;Completed-Closed;04.05.2012-23:13:32;A2_1;Org line C
1656;Accepted-In Progress;26.04.2012-14:28:11;A2_1;Org line A2
1656;Accepted-In Progress;26.04.2012-14:28:26;A2_1;Org line A2
1656;Accepted-Wait - User;26.04.2012-14:36:41;A2_1;Org line A2
1656;Accepted-Wait - User;29.04.2012-14:29:39;A2_1;Org line A2
1656;Completed-Resolved;10.05.2012-08:12:11;A2_1;Org line A2
1656;Completed-Closed;10.05.2012-08:12:13;A2_1;Org line A2
1657;Accepted-In Progress;26.04.2012-13:57:57;V3_2;Org line C
1657;Accepted-In Progress;26.04.2012-13:59:22;V3_2;Org line C
1657;Accepted-In Progress;26.04.2012-14:12:59;V3_2;Org line C
1657;Queued-Awaiting Assignment;26.04.2012-14:13:10;Dummy;Org line V10
1657;Accepted-In Progress;26.04.2012-14:18:34;Dummy;Org line V10
1657;Queued-Awaiting Assignment;26.04.2012-14:20:13;V3_2;Org line C
1657;Accepted-In Progress;28.04.2012-01:57:17;V3_2;Org line C
1657;Queued-Awaiting Assignment;28.04.2012-01:57:21;V3_2;Org line C
1657;Accepted-In Progress;30.04.2012-14:19:11;V3_2;Org line C
1657;Accepted-Assigned;30.04.2012-14:19:19;V3_2;Org line C
1657;Accepted-In Progress;02.05.2012-13:42:57;V3_2;Org line C
1657;Completed-Resolved;02.05.2012-13:43:43;V3_2;Org line C
1657;Completed-Closed;09.05.2012-23:17:27;V3_2;Org line C
1658;Accepted-In Progress;26.04.2012-14:16:55;V3_2;Org line C
1658;Accepted-In Progress;26.04.2012-14:18:07;V3_2;Org line C
1658;Accepted-Wait - User;26.04.2012-14:18:59;V3_2;Org line C
1658;Accepted-In Progress;10.05.2012-09:20:35;V3_2;Org line C
1658;Completed-Resolved;10.05.2012-09:40:08;V3_2;Org line C
1658;Completed-Closed;10.05.2012-23:23:01;V3_2;Org line C
1659;Accepted-In Progress;26.04.2012-14:32:49;V3_2;Org line C
1659;Accepted-In Progress;26.04.2012-14:33:39;V3_2;Org line C
1659;Queued-Awaiting Assignment;26.04.2012-14:37:12;E_10;Org line C
1659;Accepted-In Progress;26.04.2012-14:44:11;E_10;Org line C
1659;Accepted-Wait - Implementation;26.04.2012-14:45:05;E_10;Org line C
1659;Accepted-Wait - User;01.05.2012-07:51:31;E_10;Org line C
1659;Accepted-In Progress;03.05.2012-17:43:26;A2_1;Org line A2
1659;Completed-Resolved;03.05.2012-17:51:33;A2_1;Org line A2
1659;Completed-Closed;10.05.2012-23:23:00;A2_1;Org line A2
1660;Accepted-In Progress;26.04.2012-13:45:13;V3_2;Org line C
1660;Accepted-In Progress;26.04.2012-13:45:23;V3_2;Org line C
1660;Accepted-Wait - User;26.04.2012-14:29:11;V3_2;Org line C
1660;Queued-Awaiting Assignment;26.04.2012-16:42:50;A2_2;Org line A2
1660;Accepted-In Progress;27.04.2012-06:24:12;A2_2;Org line A2
1660;Accepted-Wait - Implementation;27.04.2012-06:33:01;A2_2;Org line A2
1660;Queued-Awaiting Assignment;27.04.2012-11:59:23;V3_2;Org line C
1660;Accepted-In Progress;27.04.2012-12:50:10;V3_2;Org line C
1660;Accepted-Wait;27.04.2012-13:16:30;V3_2;Org line C
1660;Accepted-Wait - User;30.04.2012-17:16:29;V3_2;Org line C
1660;Accepted-In Progress;01.05.2012-13:25:55;V3_2;Org line C
1660;Completed-Resolved;01.05.2012-13:43:34;V3_2;Org line C
1660;Completed-Closed;01.05.2012-23:06:41;V3_2;Org line C
1661;Accepted-In Progress;26.04.2012-19:30:13;Dummy;Org line V5
1661;Accepted-In Progress;26.04.2012-19:30:46;Dummy;Org line V5
1661;Completed-Resolved;09.05.2012-20:42:34;Dummy;Org line V5
1661;Completed-Closed;09.05.2012-23:17:22;Dummy;Org line V5
1662;Accepted-In Progress;26.04.2012-14:29:14;Dummy;Org line V2
1662;Accepted-In Progress;26.04.2012-14:32:49;Dummy;Org line V2
1662;Queued-Awaiting Assignment;07.05.2012-07:53:04;Dummy;Org line V2
1662;Accepted-In Progress;07.05.2012-09:15:58;Dummy;Org line V2
1662;Completed-Resolved;07.05.2012-09:35:47;Dummy;Org line V2
1662;Completed-Closed;07.05.2012-23:18:03;Dummy;Org line V2
1663;Accepted-In Progress;26.04.2012-15:24:20;D_1;Org line A2
1663;Accepted-In Progress;26.04.2012-15:24:39;D_1;Org line A2
1663;Queued-Awaiting Assignment;26.04.2012-15:25:04;D_1;Org line A2
1663;Accepted-In Progress;26.04.2012-15:25:06;D_1;Org line A2
1663;Accepted-Wait - User;26.04.2012-16:19:56;D_1;Org line A2
1663;Completed-Resolved;03.05.2012-20:09:02;D_1;Org line A2
1663;Completed-Closed;10.05.2012-23:23:00;D_1;Org line A2
1664;Accepted-In Progress;26.04.2012-14:59:00;A2_1;Org line B
1664;Accepted-In Progress;26.04.2012-15:00:58;A2_1;Org line B
1664;Accepted-Wait;26.04.2012-15:04:07;A2_1;Org line B
1664;Queued-Awaiting Assignment;26.04.2012-16:26:31;Dummy;Org line B
1664;Accepted-In Progress;02.05.2012-13:38:45;Dummy;Org line B
1664;Accepted-Assigned;02.05.2012-13:39:04;Dummy;Org line B
1664;Accepted-In Progress;03.05.2012-20:01:33;Dummy;Org line B
1664;Queued-Awaiting Assignment;03.05.2012-20:05:05;A2_1;Org line B
1664;Accepted-In Progress;03.05.2012-20:09:06;A2_1;Org line B
1664;Accepted-Assigned;03.05.2012-20:09:30;A2_1;Org line B
1664;Accepted-In Progress;04.05.2012-12:09:30;A2_1;Org line B
1664;Accepted-Wait - User;04.05.2012-12:30:33;A2_1;Org line B
1664;Completed-Resolved;04.05.2012-18:15:27;A2_1;Org line B
1664;Completed-Closed;04.05.2012-23:13:32;A2_1;Org line B
1665;Accepted-In Progress;26.04.2012-14:12:29;V3_2;Org line C
1665;Accepted-In Progress;26.04.2012-14:12:37;V3_2;Org line C
1665;Queued-Awaiting Assignment;26.04.2012-14:18:45;V3_2;Org line B
1665;Accepted-In Progress;26.04.2012-18:58:57;V3_2;Org line B
