case_id;activity;time;Involved ST Function Div
3809;Accepted-Wait - User;02.05.2012-12:04:23;V3_2
3809;Accepted-In Progress;02.05.2012-12:31:20;V3_2
3809;Accepted-In Progress;02.05.2012-12:50:35;V3_2
3809;Queued-Awaiting Assignment;02.05.2012-12:51:01;A2_2
3809;Accepted-In Progress;02.05.2012-13:42:30;A2_2
3809;Accepted-Wait - User;02.05.2012-13:53:46;A2_2
3809;Completed-Resolved;03.05.2012-12:18:46;A2_2
3809;Completed-Closed;10.05.2012-23:21:04;A2_2
3810;Accepted-In Progress;02.05.2012-11:54:51;V3_2
3810;Accepted-In Progress;02.05.2012-11:54:53;V3_2
3810;Completed-Resolved;02.05.2012-12:16:13;V3_2
3810;Completed-Closed;09.05.2012-23:13:15;V3_2
3811;Accepted-In Progress;02.05.2012-11:58:35;A2_1
3811;Accepted-In Progress;02.05.2012-11:59:02;A2_1
3811;Queued-Awaiting Assignment;02.05.2012-12:00:10;A2_1
3811;Accepted-In Progress;02.05.2012-12:01:11;A2_1
3811;Queued-Awaiting Assignment;02.05.2012-12:58:54;A2_3
3811;Accepted-In Progress;02.05.2012-14:00:08;A2_3
3811;Queued-Awaiting Assignment;02.05.2012-14:12:56;A2_1
3811;Accepted-In Progress;02.05.2012-14:18:04;A2_1
3811;Accepted-Assigned;02.05.2012-14:18:09;A2_1
3811;Accepted-In Progress;03.05.2012-07:19:00;A2_1
3811;Queued-Awaiting Assignment;03.05.2012-07:22:45;A2_1
3811;Accepted-In Progress;03.05.2012-08:12:31;A2_1
3811;Accepted-Assigned;03.05.2012-08:12:37;A2_1
3811;Accepted-In Progress;03.05.2012-14:15:12;A2_1
3811;Completed-Resolved;03.05.2012-14:16:56;A2_1
3811;Completed-Closed;03.05.2012-23:06:35;A2_1
3812;Accepted-In Progress;02.05.2012-12:11:04;A2_1
3812;Accepted-In Progress;02.05.2012-12:26:40;A2_1
3812;Completed-In Call;02.05.2012-12:30:20;A2_1
3813;Accepted-In Progress;02.05.2012-12:29:28;V3_2
3813;Accepted-In Progress;02.05.2012-12:32:51;V3_2
3813;Completed-In Call;02.05.2012-13:06:15;V3_2
3814;Accepted-In Progress;02.05.2012-12:29:52;V3_2
3814;Accepted-In Progress;02.05.2012-12:31:26;V3_2
3814;Queued-Awaiting Assignment;02.05.2012-12:40:15;A2_2
3814;Accepted-In Progress;02.05.2012-13:05:54;A2_2
3814;Accepted-Wait - User;02.05.2012-13:08:03;A2_2
3814;Completed-Resolved;04.05.2012-07:12:29;A2_2
3814;Completed-Closed;11.05.2012-23:17:47;A2_2
3815;Queued-Awaiting Assignment;02.05.2012-11:14:17;A2_4
3815;Queued-Awaiting Assignment;02.05.2012-11:14:28;A2_4
3815;Accepted-In Progress;02.05.2012-11:15:14;A2_4
3815;Completed-Resolved;02.05.2012-14:18:35;A2_4
3815;Completed-Closed;09.05.2012-23:13:25;A2_4
3816;Queued-Awaiting Assignment;02.05.2012-11:14:28;A2_4
3816;Accepted-In Progress;02.05.2012-11:15:04;A2_4
3816;Completed-Resolved;02.05.2012-11:28:11;A2_4
3816;Completed-Closed;09.05.2012-23:13:24;A2_4
3817;Queued-Awaiting Assignment;02.05.2012-11:15:24;A2_4
3817;Accepted-In Progress;02.05.2012-11:21:52;A2_4
3817;Completed-Resolved;02.05.2012-11:26:55;A2_4
3817;Completed-Closed;09.05.2012-23:13:24;A2_4
3818;Queued-Awaiting Assignment;02.05.2012-11:19:04;E_5
3818;Accepted-In Progress;02.05.2012-11:28:45;E_5
3818;Completed-Resolved;02.05.2012-11:29:06;E_5
3818;Completed-Closed;09.05.2012-23:13:23;E_5
3819;Queued-Awaiting Assignment;02.05.2012-11:32:15;E_5
3819;Accepted-In Progress;02.05.2012-11:46:51;E_5
3819;Completed-Resolved;02.05.2012-11:50:08;E_5
3819;Completed-Closed;09.05.2012-23:13:21;E_5
3820;Queued-Awaiting Assignment;02.05.2012-11:35:39;E_5
3820;Queued-Awaiting Assignment;02.05.2012-11:35:40;E_5
3820;Accepted-In Progress;02.05.2012-11:44:18;E_5
3820;Completed-Resolved;02.05.2012-11:45:00;E_5
3820;Completed-Closed;09.05.2012-23:13:21;E_5
3821;Queued-Awaiting Assignment;02.05.2012-11:44:34;A2_3
3821;Accepted-In Progress;02.05.2012-12:19:09;A2_3
3821;Completed-Resolved;02.05.2012-12:24:06;A2_3
3821;Completed-Closed;09.05.2012-23:13:18;A2_3
3822;Queued-Awaiting Assignment;02.05.2012-11:55:19;E_5
3822;Accepted-In Progress;02.05.2012-11:56:35;E_5
3822;Queued-Awaiting Assignment;02.05.2012-12:07:41;A2_3
3822;Queued-Awaiting Assignment;02.05.2012-12:07:42;A2_3
3822;Accepted-In Progress;02.05.2012-16:12:37;A2_3
3822;Completed-Resolved;02.05.2012-16:12:57;A2_3
3822;Completed-Closed;09.05.2012-23:13:15;A2_3
3823;Queued-Awaiting Assignment;02.05.2012-12:00:42;E_6
3823;Accepted-In Progress;02.05.2012-12:39:28;E_6
3823;Completed-Resolved;02.05.2012-12:55:02;E_6
3823;Completed-Closed;09.05.2012-23:13:14;E_6
3824;Queued-Awaiting Assignment;02.05.2012-12:01:08;E_6
3824;Accepted-In Progress;02.05.2012-12:46:08;E_6
3824;Completed-Resolved;02.05.2012-12:53:56;E_6
3824;Completed-Closed;09.05.2012-23:13:14;E_6
3825;Queued-Awaiting Assignment;02.05.2012-12:07:50;E_5
3825;Accepted-In Progress;02.05.2012-12:11:21;E_5
3825;Queued-Awaiting Assignment;02.05.2012-12:15:49;A2_4
3825;Accepted-In Progress;02.05.2012-12:53:17;A2_4
3825;Completed-Resolved;02.05.2012-12:58:46;A2_4
3825;Completed-Closed;09.05.2012-23:13:12;A2_4
3826;Queued-Awaiting Assignment;02.05.2012-12:08:16;A2_1
3826;Accepted-In Progress;02.05.2012-12:20:05;A2_1
3826;Accepted-In Progress;03.05.2012-09:06:11;A2_1
3826;Completed-Resolved;03.05.2012-09:06:13;A2_1
3826;Completed-Closed;10.05.2012-23:21:04;A2_1
3827;Queued-Awaiting Assignment;02.05.2012-12:23:15;E_5
3827;Accepted-In Progress;02.05.2012-12:24:43;E_5
3827;Completed-Resolved;02.05.2012-12:25:52;E_5
3827;Completed-Closed;09.05.2012-23:13:07;E_5
3828;Queued-Awaiting Assignment;02.05.2012-12:27:40;E_5
3828;Accepted-In Progress;02.05.2012-12:34:07;E_5
3828;Completed-Resolved;02.05.2012-12:34:55;E_5
3828;Completed-Closed;09.05.2012-23:13:06;E_5
3829;Accepted-In Progress;02.05.2012-11:21:56;A2_1
3829;Accepted-In Progress;02.05.2012-11:22:25;A2_1
3829;Completed-Resolved;02.05.2012-11:56:15;A2_1
3829;Completed-Closed;02.05.2012-11:56:18;A2_1
3830;Accepted-In Progress;02.05.2012-11:59:37;V3_2
3830;Accepted-In Progress;02.05.2012-12:00:32;V3_2
3830;Queued-Awaiting Assignment;02.05.2012-12:10:18;Dummy
3830;Accepted-In Progress;02.05.2012-13:24:52;Dummy
3830;Accepted-Wait - User;03.05.2012-08:32:25;Dummy
3830;Accepted-In Progress;04.05.2012-07:28:46;Dummy
3830;Completed-Resolved;04.05.2012-07:29:16;Dummy
3830;Completed-Closed;04.05.2012-23:06:04;Dummy
3831;Accepted-In Progress;02.05.2012-11:45:08;V3_2
3831;Accepted-In Progress;02.05.2012-11:45:53;V3_2
3831;Completed-Resolved;02.05.2012-11:48:47;V3_2
3831;Completed-Closed;09.05.2012-23:13:18;V3_2
3832;Accepted-In Progress;02.05.2012-14:03:18;V3_2
3832;Accepted-In Progress;02.05.2012-14:04:02;V3_2
3832;Completed-In Call;02.05.2012-14:24:42;V3_2
3833;Accepted-In Progress;02.05.2012-12:11:22;V3_2
3833;Accepted-In Progress;02.05.2012-12:13:17;V3_2
3833;Accepted-In Progress;02.05.2012-12:19:25;V3_2
3833;Completed-In Call;02.05.2012-12:19:28;V3_2
3834;Accepted-In Progress;02.05.2012-12:09:52;V3_2
3834;Accepted-In Progress;02.05.2012-12:10:32;V3_2
3834;Accepted-Wait;02.05.2012-18:09:04;V3_2
3834;Accepted-In Progress;04.05.2012-11:17:07;V3_2
3834;Completed-In Call;04.05.2012-11:18:10;V3_2
3835;Accepted-In Progress;02.05.2012-11:20:09;V3_2
3835;Accepted-In Progress;02.05.2012-11:28:29;V3_2
3835;Completed-In Call;02.05.2012-11:51:46;V3_2
3836;Accepted-In Progress;02.05.2012-11:58:34;V3_2
3836;Accepted-In Progress;02.05.2012-11:59:53;V3_2
3836;Completed-In Call;02.05.2012-12:00:52;V3_2
3837;Accepted-In Progress;02.05.2012-12:11:19;V3_2
3837;Accepted-In Progress;02.05.2012-12:18:54;V3_2
3837;Completed-In Call;02.05.2012-12:22:23;V3_2
3838;Accepted-In Progress;02.05.2012-12:05:53;V3_2
3838;Accepted-In Progress;02.05.2012-12:08:52;V3_2
3838;Completed-In Call;02.05.2012-12:13:36;V3_2
3839;Accepted-In Progress;02.05.2012-12:03:09;V3_2
3839;Accepted-In Progress;02.05.2012-12:03:55;V3_2
3839;Completed-In Call;02.05.2012-12:12:53;V3_2
3840;Accepted-In Progress;02.05.2012-12:13:04;D_1
3840;Accepted-In Progress;02.05.2012-12:13:37;D_1
3840;Queued-Awaiting Assignment;02.05.2012-12:13:44;D_1
3840;Accepted-In Progress;02.05.2012-12:34:09;D_1
3840;Accepted-Wait - User;02.05.2012-12:34:55;D_1
3840;Completed-Resolved;04.05.2012-14:03:36;D_1
3840;Completed-Closed;11.05.2012-23:17:48;D_1
3841;Accepted-In Progress;02.05.2012-12:18:21;V3_2
3841;Accepted-In Progress;02.05.2012-12:26:24;V3_2
3841;Completed-In Call;02.05.2012-12:38:15;V3_2
3842;Accepted-In Progress;02.05.2012-12:14:59;D_1
3842;Accepted-In Progress;02.05.2012-12:15:25;D_1
3842;Queued-Awaiting Assignment;02.05.2012-12:15:32;D_1
3842;Accepted-In Progress;02.05.2012-12:34:57;D_1
3842;Accepted-Wait - User;02.05.2012-12:35:19;D_1
3842;Accepted-In Progress;14.05.2012-10:52:47;D_1
3842;Completed-Resolved;14.05.2012-10:52:48;D_1
3842;Completed-Closed;21.05.2012-23:23:49;D_1
3843;Accepted-In Progress;02.05.2012-12:16:07;D_1
3843;Accepted-In Progress;02.05.2012-12:16:36;D_1
3843;Queued-Awaiting Assignment;02.05.2012-12:16:43;D_1
3843;Accepted-In Progress;02.05.2012-13:22:53;D_1
3843;Completed-Resolved;02.05.2012-13:27:12;D_1
3843;Completed-Closed;09.05.2012-23:13:10;D_1
3844;Accepted-In Progress;02.05.2012-12:17:49;D_1
3844;Accepted-In Progress;02.05.2012-12:18:46;D_1
3844;Queued-Awaiting Assignment;02.05.2012-12:18:53;D_1
3844;Accepted-In Progress;02.05.2012-13:24:03;D_1
3844;Completed-Resolved;02.05.2012-13:32:32;D_1
3844;Completed-Closed;09.05.2012-23:13:09;D_1
3845;Accepted-In Progress;02.05.2012-12:18:17;V3_2
3845;Accepted-In Progress;02.05.2012-12:22:54;V3_2
3845;Queued-Awaiting Assignment;02.05.2012-12:24:09;V3_2
3845;Accepted-In Progress;02.05.2012-13:47:09;V3_2
3845;Accepted-Wait - User;02.05.2012-15:24:50;V3_2
3845;Completed-Resolved;02.05.2012-17:15:15;V3_2
3845;Completed-Closed;02.05.2012-23:02:53;V3_2
3846;Accepted-In Progress;02.05.2012-11:51:08;V3_2
3846;Accepted-In Progress;02.05.2012-11:51:16;V3_2
3846;Queued-Awaiting Assignment;02.05.2012-11:53:27;D_1
3846;Accepted-In Progress;02.05.2012-12:14:02;D_1
3846;Accepted-Wait - User;02.05.2012-12:30:48;D_1
3846;Completed-Resolved;03.05.2012-07:51:24;D_1
3846;Completed-Closed;10.05.2012-23:21:05;D_1
3847;Accepted-In Progress;02.05.2012-12:11:58;V3_2
3847;Accepted-In Progress;02.05.2012-12:14:55;V3_2
3847;Completed-In Call;02.05.2012-12:19:00;V3_2
3848;Accepted-In Progress;02.05.2012-12:16:47;V3_2
3848;Accepted-In Progress;02.05.2012-12:17:08;V3_2
3848;Queued-Awaiting Assignment;02.05.2012-12:17:40;V3_2
3848;Accepted-In Progress;02.05.2012-12:26:15;V3_2
3848;Accepted-Wait;02.05.2012-12:28:39;V3_2
3848;Completed-Resolved;02.05.2012-12:35:46;V3_2
3848;Completed-Closed;09.05.2012-23:13:09;V3_2
3849;Accepted-In Progress;02.05.2012-12:25:17;V3_2
3849;Accepted-In Progress;02.05.2012-12:27:02;V3_2
3849;Queued-Awaiting Assignment;02.05.2012-12:51:08;E_10
3849;Accepted-In Progress;02.05.2012-12:52:21;E_10
3849;Accepted-Assigned;02.05.2012-12:52:32;E_10
3849;Accepted-In Progress;02.05.2012-13:02:15;E_10
3849;Completed-Resolved;02.05.2012-13:08:48;E_10
3849;Completed-Closed;09.05.2012-23:13:07;E_10
3850;Accepted-In Progress;02.05.2012-12:19:42;V3_2
3850;Accepted-In Progress;02.05.2012-12:20:12;V3_2
3850;Queued-Awaiting Assignment;02.05.2012-12:20:38;V3_2
3850;Accepted-In Progress;02.05.2012-12:35:52;V3_2
3850;Accepted-Wait - User;02.05.2012-12:40:33;V3_2
3850;Accepted-In Progress;03.05.2012-10:21:32;V3_2
3850;Completed-Resolved;03.05.2012-10:51:33;V3_2
3850;Completed-Closed;10.05.2012-23:21:03;V3_2
3851;Accepted-In Progress;02.05.2012-12:03:24;A2_1
3851;Accepted-In Progress;02.05.2012-12:03:30;A2_1
3851;Accepted-Wait - User;02.05.2012-12:23:09;A2_1
3851;Accepted-In Progress;03.05.2012-16:38:42;A2_1
3851;Completed-In Call;03.05.2012-16:38:52;A2_1
3852;Accepted-In Progress;02.05.2012-11:39:09;V3_2
3852;Accepted-In Progress;02.05.2012-11:45:44;V3_2
3852;Completed-In Call;02.05.2012-11:50:34;V3_2
3853;Accepted-In Progress;02.05.2012-12:02:13;V3_2
3853;Accepted-In Progress;02.05.2012-12:04:31;V3_2
3853;Queued-Awaiting Assignment;02.05.2012-12:08:03;V3_2
3853;Queued-Awaiting Assignment;02.05.2012-12:08:04;V3_2
3853;Accepted-In Progress;02.05.2012-12:22:16;V3_2
3853;Queued-Awaiting Assignment;02.05.2012-12:24:08;Dummy
3853;Accepted-In Progress;02.05.2012-12:26:33;Dummy
3853;Accepted-Wait - User;02.05.2012-13:19:29;Dummy
3853;Completed-Resolved;02.05.2012-14:43:13;Dummy
3853;Completed-Closed;09.05.2012-23:13:14;Dummy
3854;Accepted-In Progress;02.05.2012-12:11:03;V3_2
3854;Accepted-In Progress;02.05.2012-12:11:30;V3_2
3854;Queued-Awaiting Assignment;02.05.2012-12:24:36;V3_2
3854;Accepted-In Progress;02.05.2012-12:40:07;V3_2
3854;Accepted-Wait - User;02.05.2012-13:50:09;V3_2
3854;Accepted-In Progress;02.05.2012-14:56:05;V3_2
3854;Accepted-Wait - User;02.05.2012-16:05:55;V3_2
3854;Completed-Resolved;03.05.2012-14:33:30;V3_2
3854;Completed-Closed;10.05.2012-23:21:04;V3_2
3855;Accepted-In Progress;02.05.2012-12:08:53;V3_2
3855;Accepted-In Progress;02.05.2012-12:11:36;V3_2
3855;Completed-In Call;02.05.2012-12:11:52;V3_2
3856;Accepted-In Progress;02.05.2012-12:12:37;V3_2
3856;Accepted-In Progress;02.05.2012-12:13:51;V3_2
3856;Queued-Awaiting Assignment;02.05.2012-12:20:28;E_10
3856;Accepted-In Progress;02.05.2012-12:26:36;E_10
3856;Accepted-Assigned;02.05.2012-12:26:41;E_10
3856;Accepted-In Progress;02.05.2012-12:29:08;E_10
3856;Completed-Resolved;02.05.2012-12:32:46;E_10
3856;Accepted-Assigned;02.05.2012-13:19:10;V3_2
3856;Accepted-In Progress;02.05.2012-13:19:17;V3_2
3856;Queued-Awaiting Assignment;02.05.2012-13:26:15;E_10
3856;Accepted-In Progress;02.05.2012-13:37:32;E_10
3856;Accepted-Assigned;02.05.2012-13:37:37;E_10
3856;Accepted-In Progress;02.05.2012-14:08:39;E_10
3856;Completed-Resolved;02.05.2012-14:50:30;E_10
3856;Completed-Closed;02.05.2012-23:02:54;E_10
3857;Accepted-In Progress;02.05.2012-12:12:15;V3_2
3857;Accepted-In Progress;02.05.2012-12:14:46;V3_2
3857;Queued-Awaiting Assignment;02.05.2012-12:15:35;A2_3
3857;Accepted-In Progress;02.05.2012-12:44:17;A2_3
3857;Queued-Awaiting Assignment;02.05.2012-12:49:55;V3_2
3857;Accepted-In Progress;02.05.2012-14:40:23;V3_2
3857;Completed-Resolved;02.05.2012-14:44:38;V3_2
3857;Completed-Closed;09.05.2012-23:13:11;V3_2
3858;Accepted-In Progress;02.05.2012-12:21:53;A2_1
3858;Accepted-In Progress;02.05.2012-12:23:57;A2_1
3858;Completed-In Call;02.05.2012-12:24:56;A2_1
3859;Accepted-In Progress;02.05.2012-11:36:34;V3_2
3859;Accepted-In Progress;02.05.2012-11:56:26;V3_2
3859;Queued-Awaiting Assignment;02.05.2012-12:04:32;V3_2
3859;Accepted-In Progress;02.05.2012-12:04:34;V3_2
3859;Queued-Awaiting Assignment;02.05.2012-12:05:09;E_10
3859;Accepted-In Progress;02.05.2012-12:33:00;E_10
3859;Accepted-Assigned;02.05.2012-12:33:17;E_10
3859;Accepted-In Progress;02.05.2012-13:22:14;E_10
3859;Accepted-Wait - User;02.05.2012-13:22:44;E_10
3859;Accepted-In Progress;03.05.2012-14:34:48;E_10
3859;Completed-Resolved;03.05.2012-14:35:40;E_10
3859;Completed-Closed;03.05.2012-23:06:38;E_10
3860;Accepted-In Progress;02.05.2012-11:46:13;V3_2
3860;Accepted-In Progress;02.05.2012-11:47:19;V3_2
3860;Completed-In Call;02.05.2012-11:49:11;V3_2
3861;Accepted-In Progress;02.05.2012-11:59:26;V3_2
3861;Accepted-In Progress;02.05.2012-11:59:55;V3_2
3861;Completed-In Call;02.05.2012-12:00:58;V3_2
3862;Accepted-In Progress;02.05.2012-12:17:02;V3_2
3862;Accepted-In Progress;02.05.2012-12:18:49;V3_2
3862;Accepted-Wait;02.05.2012-12:20:45;V3_2
3862;Accepted-In Progress;02.05.2012-12:39:08;V3_2
3862;Completed-Resolved;02.05.2012-12:40:46;V3_2
3862;Completed-Closed;09.05.2012-23:13:09;V3_2
3863;Accepted-In Progress;02.05.2012-12:33:31;A2_1
3863;Accepted-In Progress;02.05.2012-12:33:58;A2_1
3863;Accepted-Wait - User;02.05.2012-12:35:42;A2_1
3863;Completed-Resolved;02.05.2012-12:57:25;A2_1
3863;Completed-Closed;02.05.2012-23:02:51;A2_1
3864;Accepted-In Progress;02.05.2012-12:17:52;V3_2
3864;Accepted-In Progress;02.05.2012-12:18:10;V3_2
3864;Accepted-In Progress;02.05.2012-12:35:02;V3_2
3864;Queued-Awaiting Assignment;02.05.2012-12:35:35;V3_2
3864;Accepted-In Progress;02.05.2012-13:35:52;V3_2
3864;Completed-Resolved;02.05.2012-19:00:53;V3_2
3864;Completed-Closed;02.05.2012-23:02:53;V3_2
3865;Accepted-In Progress;02.05.2012-12:30:34;V3_2
3865;Accepted-In Progress;02.05.2012-12:31:46;V3_2
3865;Accepted-Wait;02.05.2012-12:43:12;V3_2
3865;Accepted-In Progress;02.05.2012-12:44:30;V3_2
3865;Queued-Awaiting Assignment;02.05.2012-12:59:29;E_10
3865;Accepted-In Progress;02.05.2012-13:00:55;E_10
3865;Accepted-Assigned;02.05.2012-13:01:28;E_10
3865;Accepted-In Progress;02.05.2012-13:02:31;E_10
3865;Completed-Resolved;02.05.2012-13:46:12;E_10
3865;Completed-Closed;09.05.2012-23:13:05;E_10
3866;Accepted-In Progress;02.05.2012-11:27:53;V3_2
3866;Accepted-In Progress;02.05.2012-11:28:17;V3_2
3866;Accepted-Wait - User;02.05.2012-11:48:31;V3_2
3866;Accepted-In Progress;07.05.2012-10:51:35;V3_2
3866;Completed-Resolved;07.05.2012-10:51:45;V3_2
3866;Completed-Closed;07.05.2012-10:51:50;V3_2
3867;Accepted-In Progress;02.05.2012-11:34:11;V3_2
3867;Accepted-In Progress;02.05.2012-11:35:22;V3_2
3867;Queued-Awaiting Assignment;02.05.2012-11:39:02;E_5
3867;Accepted-In Progress;02.05.2012-12:10:10;E_5
3867;Accepted-In Progress;02.05.2012-12:11:58;E_4
3867;Accepted-Wait - User;02.05.2012-12:17:04;E_4
3867;Accepted-Wait - User;02.05.2012-13:17:51;E_4
3867;Completed-Resolved;02.05.2012-13:24:17;E_4
3867;Completed-Closed;09.05.2012-23:13:21;E_4
3868;Accepted-In Progress;02.05.2012-11:35:14;V3_2
3868;Accepted-In Progress;02.05.2012-11:42:33;V3_2
3868;Completed-In Call;02.05.2012-13:16:35;V3_2
3869;Accepted-In Progress;02.05.2012-12:02:44;V3_2
3869;Accepted-In Progress;02.05.2012-12:12:21;V3_2
3869;Completed-In Call;02.05.2012-12:14:11;V3_2
3870;Accepted-In Progress;02.05.2012-12:18:45;V3_2
3870;Accepted-In Progress;02.05.2012-12:19:04;V3_2
3870;Completed-Resolved;02.05.2012-12:25:54;V3_2
3870;Completed-Closed;09.05.2012-23:13:09;V3_2
3871;Accepted-In Progress;02.05.2012-12:59:02;V3_2
3871;Accepted-In Progress;02.05.2012-12:59:19;V3_2
3871;Completed-Resolved;02.05.2012-13:03:12;V3_2
3871;Completed-Closed;09.05.2012-23:12:58;V3_2
3872;Accepted-In Progress;02.05.2012-12:32:09;V3_2
3872;Accepted-In Progress;02.05.2012-12:33:01;V3_2
3872;Completed-In Call;02.05.2012-12:34:56;V3_2
3873;Accepted-In Progress;02.05.2012-13:00:33;D_1
3873;Accepted-In Progress;02.05.2012-13:02:18;D_1
3873;Completed-Resolved;02.05.2012-20:48:36;D_1
3873;Completed-Closed;09.05.2012-23:12:57;D_1
3874;Accepted-In Progress;02.05.2012-11:29:08;V3_2
3874;Accepted-In Progress;02.05.2012-11:29:47;V3_2
3874;Completed-In Call;02.05.2012-11:36:34;V3_2
3875;Accepted-In Progress;02.05.2012-11:37:56;V3_2
3875;Accepted-In Progress;02.05.2012-11:39:15;V3_2
3875;Queued-Awaiting Assignment;02.05.2012-11:40:06;Dummy
3875;Accepted-In Progress;02.05.2012-11:43:46;Dummy
3875;Accepted-Wait - User;02.05.2012-11:46:16;Dummy
3875;Completed-Resolved;02.05.2012-12:04:52;Dummy
3875;Completed-Closed;09.05.2012-23:13:20;Dummy
3876;Accepted-In Progress;02.05.2012-11:41:27;V3_2
3876;Accepted-In Progress;02.05.2012-11:41:56;V3_2
3876;Completed-In Call;02.05.2012-11:49:34;V3_2
3877;Accepted-In Progress;02.05.2012-12:12:22;V3_2
3877;Accepted-In Progress;02.05.2012-12:12:34;V3_2
3877;Queued-Awaiting Assignment;02.05.2012-12:15:21;V3_2
3877;Accepted-In Progress;02.05.2012-12:18:42;V3_2
3877;Accepted-Wait - User;02.05.2012-12:18:57;V3_2
3877;Accepted-In Progress;02.05.2012-15:42:06;V3_2
3877;Queued-Awaiting Assignment;02.05.2012-15:47:22;E_5
3877;Accepted-In Progress;02.05.2012-15:47:24;E_4
3877;Completed-Resolved;02.05.2012-15:48:13;E_4
3877;Completed-Closed;02.05.2012-23:02:54;E_4
3878;Accepted-In Progress;02.05.2012-12:33:56;V3_2
3878;Accepted-In Progress;02.05.2012-12:34:21;V3_2
3878;Completed-In Call;02.05.2012-12:48:04;V3_2
3879;Accepted-In Progress;02.05.2012-12:08:22;V3_2
3879;Accepted-In Progress;02.05.2012-12:11:47;V3_2
3879;Completed-Resolved;02.05.2012-12:53:01;V3_2
3879;Accepted-In Progress;02.05.2012-13:04:16;V3_2
3879;Queued-Awaiting Assignment;02.05.2012-13:05:59;V3_2
3879;Accepted-In Progress;02.05.2012-13:12:17;V3_2
3879;Accepted-Assigned;02.05.2012-13:13:25;V3_2
3879;Accepted-In Progress;02.05.2012-13:31:36;V3_2
3879;Accepted-Wait - User;02.05.2012-13:31:39;V3_2
3879;Completed-Resolved;02.05.2012-13:40:28;V3_2
3879;Completed-Closed;09.05.2012-23:13:12;V3_2
3880;Accepted-In Progress;02.05.2012-12:23:12;V3_2
3880;Accepted-In Progress;02.05.2012-12:23:43;V3_2
3880;Accepted-In Progress;02.05.2012-12:36:53;V3_2
3880;Completed-Resolved;02.05.2012-12:42:01;V3_2
3880;Completed-Closed;09.05.2012-23:13:07;V3_2
3881;Accepted-In Progress;02.05.2012-12:17:05;V3_2
3881;Accepted-In Progress;02.05.2012-12:19:04;V3_2
3881;Completed-Resolved;02.05.2012-12:20:31;V3_2
3881;Completed-Closed;09.05.2012-23:13:09;V3_2
3882;Accepted-In Progress;02.05.2012-12:15:25;V3_2
3882;Accepted-In Progress;02.05.2012-12:34:34;V3_2
3882;Completed-In Call;02.05.2012-13:16:43;V3_2
3883;Accepted-In Progress;02.05.2012-12:16:16;A2_2
3883;Accepted-In Progress;02.05.2012-12:23:14;A2_2
3883;Accepted-Wait - User;02.05.2012-12:39:10;A2_2
3883;Queued-Awaiting Assignment;03.05.2012-12:36:58;E_10
3883;Accepted-In Progress;03.05.2012-12:43:12;E_10
3883;Completed-Resolved;03.05.2012-13:07:30;E_10
3883;Completed-Closed;10.05.2012-23:21:03;E_10
3884;Accepted-In Progress;02.05.2012-12:26:38;V3_2
3884;Accepted-In Progress;02.05.2012-12:27:28;V3_2
3884;Completed-In Call;02.05.2012-12:57:20;V3_2
3885;Accepted-In Progress;02.05.2012-12:37:09;A2_1
3885;Accepted-In Progress;02.05.2012-12:37:20;A2_1
3885;Completed-Resolved;02.05.2012-13:02:05;A2_1
3885;Completed-Closed;02.05.2012-13:02:06;A2_1
3886;Accepted-In Progress;02.05.2012-13:39:00;A2_1
3886;Accepted-In Progress;02.05.2012-13:39:32;A2_1
3886;Accepted-Assigned;02.05.2012-13:41:31;A2_1
3886;Accepted-In Progress;02.05.2012-13:51:03;A2_1
3886;Accepted-Assigned;02.05.2012-14:50:21;A2_1
3886;Accepted-In Progress;04.05.2012-10:27:14;A2_1
3886;Accepted-Wait - User;04.05.2012-10:44:13;A2_1
3886;Accepted-Wait - User;05.05.2012-13:40:10;A2_1
3886;Completed-Resolved;14.05.2012-13:09:53;A2_1
3886;Completed-Closed;21.05.2012-23:23:48;A2_1
3887;Accepted-In Progress;02.05.2012-12:44:09;V3_2
3887;Accepted-In Progress;02.05.2012-12:46:37;V3_2
3887;Completed-In Call;02.05.2012-12:54:27;V3_2
3887;Accepted-In Progress;02.05.2012-14:27:57;V3_2
3887;Completed-Resolved;02.05.2012-14:46:48;V3_2
3887;Completed-Closed;02.05.2012-14:47:14;V3_2
3888;Accepted-In Progress;02.05.2012-13:01:34;V3_2
3888;Accepted-In Progress;02.05.2012-13:09:33;V3_2
3888;Completed-Resolved;02.05.2012-13:12:40;V3_2
3888;Completed-Closed;09.05.2012-23:12:57;V3_2
